,usaf,name,state,lat,lon,min_temp,mean_temp,max_temp,total_snow,total_precipitation,tornado_funnel_cloud,hail,severity_rating
2373,725480,WATERLOO MUNICIPAL AIRPORT,IA,42.554,-92.401,-18.4,47.92767123287671,97.0,276.40000000000003,35.19,0.0,0.0,0.0
1291,725478,WEBSTER CITY MUNI AIRPORT,IA,42.436,-93.869,-18.4,46.78429752066115,96.8,0.0,29397.059999999994,0.0,0.0,0.0
2521,726810,BOISE AIR TERMINAL/GOWEN FD A,ID,43.567,-116.241,-2.9,52.5786301369863,106.0,80.00000000000001,11.08,0.0,0.0,0.0
278,720923,BOUNDARY COUNTY AIRPORT,ID,48.726,-116.295,-22.0,44.09,96.8,0.0,13198.679999999998,0.0,0.0,0.0
2283,725867,BURLEY MUNICIPAL AIRPORT,ID,42.542,-113.766,-5.1,47.25780821917808,100.9,0.0,5.510000000000001,0.0,0.0,0.0
1413,726813,CALDWELL INDUSTRIAL ARPT,ID,43.65,-116.633,-4.0,51.767096774193554,105.1,0.0,412.31999999999994,0.0,0.0,0.0
1740,722142,CHALLIS AIRPORT,ID,44.523,-114.215,-11.9,43.56027397260274,99.0,0.0,13.580000000000002,0.0,0.0,0.0
1461,727834,COEUR D'ALENE AIR TERM APT,ID,47.767,-116.817,-9.0,47.4509589041096,100.9,0.0,25000.1,0.0,0.0,0.0
747,720369,DRIGGS-REED MEMORIAL AIRPORT,ID,43.743,-111.098,-24.0,39.2804469273743,91.9,0.0,214.33,0.0,0.0,0.0
1330,725784,ELK CITY,ID,46.144,-115.596,3.0,48.07692307692308,108.0,0.0,72.98,0.0,0.0,0.0
1332,725865,FRIEDMAN MEMORIAL AIRPORT,ID,43.5,-114.3,-7.6,42.989315068493156,93.2,0.0,17398.259999999995,0.0,0.0,0.0
262,726873,IDAHO COUNTY AIRPORT,ID,45.943,-116.123,-7.6,45.3345205479452,98.6,0.0,0.0,0.0,0.0,0.0
2280,725785,IDAHO FALLS REGIONAL ARPT,ID,43.519,-112.064,-16.1,44.31972602739726,100.0,0.0,7.830000000000001,0.0,0.0,0.0
1414,726816,JEROME COUNTY AIRPORT,ID,42.727,-114.456,-2.9,48.66164383561643,102.0,0.0,13.540000000000003,0.0,0.0,0.0
1333,725866,JSIN FLD-MAGIC VLY RGN APT,ID,42.482,-114.487,-4.0,48.81318681318682,102.0,0.0,14.440000000000001,0.0,0.0,0.0
1416,726865,LEMHI COUNTY AIRPORT,ID,45.117,-113.883,-15.0,42.54834254143646,97.0,0.0,812.5599999999998,0.0,0.0,0.0
2325,727830,LEWISTON-NEZ PERCE COUNTY AIR,ID,46.375,-117.016,-0.9,53.401095890410964,108.0,78.60000000000001,15.93,0.0,0.0,0.0
1781,725864,MCCALL MUNICIPAL AIRPORT,ID,44.889,-116.102,-16.1,42.10219178082191,97.0,0.0,23.01,0.0,0.0,0.0
2047,726815,MOUNTAIN HOME AFB,ID,43.05,-115.867,2.3,50.27890410958903,104.0,21.4,9.0,0.0,0.0,0.0
1980,726817,MULLAN PASS VOR,ID,47.45,-115.667,-20.9,38.03671232876713,86.0,0.0,91.76,0.0,0.0,0.0
351,720734,NAMPA MUNICIPAL AIRPORT,ID,43.581,-116.523,-4.0,51.84723756906077,104.0,0.0,0.0,0.0,0.0,0.0
2457,725780,POCATELLO REGIONAL AIRPORT,ID,42.92,-112.571,-11.0,46.264835164835176,100.9,206.99999999999997,13.200000000000001,0.0,0.0,0.0
2084,726818,REXBURG-MADISON COUNTY APT,ID,43.832,-111.808,-13.0,44.40630136986301,99.0,0.0,9.090000000000002,0.0,0.0,0.0
918,720322,SANDPOINT AIRPORT,ID,48.299,-116.56,-7.6,45.130578512396696,96.8,0.0,34596.539999999986,0.0,0.0,0.0
2085,726824,STANLEY RANGER STATION,ID,44.171,-114.927,-29.0,35.606197183098594,91.9,0.0,21.0,0.0,0.0,0.0
2354,724390,ABRAHAM LINCOLN CAPITAL AIRPO,IL,39.845,-89.684,-8.0,53.312876712328766,97.0,99.39999999999999,342.12,0.0,0.0,0.0
1532,722082,ALBERTUS AIRPORT,IL,42.246,-89.582,-17.1,48.1745205479452,96.3,0.0,8251.359999999999,0.0,0.0,0.0
1673,744655,AURORA MUNICIPAL AIRPORT,IL,41.77,-88.481,-22.0,48.75616438356165,97.0,0.0,71.64,0.0,0.0,0.0
1215,724975,CAIRO REGIONAL AIRPORT,IL,37.064,-89.219,-3.1,58.626557377049195,100.0,0.0,31.079999999999995,0.0,0.0,0.0
954,722074,CARMI MINICIPAL AIRPORT,IL,38.089,-88.123,-4.0,56.437845303867405,98.6,0.0,27797.219999999998,0.0,0.0,0.0
1602,724397,CENTRAL ILLINOIS REGIONAL AIR,IL,40.483,-88.95,-11.0,51.06958904109589,96.1,0.0,255.8200000000001,0.0,0.0,0.0
1481,744657,CENTRALIA MUNICIPAL ARPT,IL,38.515,-89.092,4.3,58.638698630136986,98.2,0.0,6446.959999999999,0.0,0.0,0.0
587,997338,CHICAGO,IL,42.0,-87.5,-7.2,49.62630057803467,96.6,0.0,0.0,0.0,0.0,0.0
2361,725340,CHICAGO MIDWAY INTL ARPT,IL,41.786,-87.752,-9.0,53.50493150684932,100.9,144.3,30.929999999999996,0.0,0.0,0.0
2406,725300,CHICAGO O'HARE INTERNATIONAL,IL,41.96,-87.932,-8.0,51.412602739726026,99.0,141.70000000000002,32.529999999999994,0.0,2.0,2.0
1620,725317,COLES COUNTY MEMO AIRPORT,IL,39.478,-88.28,-9.0,53.64821917808219,98.1,0.0,70.97999999999999,0.0,0.0,0.0
1531,722075,DE KALB TAYLOR MUNI ARPT,IL,41.932,-88.708,-15.2,48.141712707182315,95.5,0.0,10058.759999999998,0.0,0.0,0.0
1619,725316,DECATUR AIRPORT,IL,39.834,-88.866,-9.0,53.21726027397259,98.1,0.0,89.78,0.0,0.0,0.0
1617,725305,DUPAGE AIRPORT,IL,41.914,-88.246,-16.1,49.85890410958904,98.1,0.0,66.38,0.0,1.0,1.0
988,722172,EDGAR COUNTY AIRPORT,IL,39.7,-87.669,-8.9,52.100273972602736,96.3,0.0,11246.08,0.0,0.0,0.0
1480,744656,FAIRFIELD MUNICIPAL ARPT,IL,38.379,-88.413,-5.4,55.42093663911846,97.7,0.0,7472.5999999999985,0.0,0.0,0.0
1482,744658,FLORA MUNICIPAL AIRPORT,IL,38.665,-88.453,-7.6,54.61123287671233,98.6,0.0,30196.979999999992,0.0,0.0,0.0
1533,722089,GALESBURG MUNICIPAL ARPT,IL,40.933,-90.433,-12.5,49.34767123287671,95.0,0.0,9649.8,0.0,0.0,0.0
1538,722127,GREATER KANKAKEE AIRPORT,IL,41.071,-87.846,-9.4,50.39615384615385,98.6,0.0,26211.74,0.0,0.0,0.0
2360,725320,GREATER PEORIA REGIONAL AIRPO,IL,40.668,-89.684,-9.0,52.36219178082192,98.1,160.7,29.240000000000002,0.0,0.0,0.0
2363,725430,GREATER ROCKFORD AIRPORT,IL,42.193,-89.093,-18.0,49.50794520547945,100.0,133.39999999999998,40.04,0.0,2.0,2.0
1478,744652,HARRISBURG-RALEIGH AIRPORT,IL,37.811,-88.549,-5.8,54.49223880597015,97.9,0.0,10844.82,0.0,0.0,0.0
1542,722149,ILLINOIS VALLEY RGNL-WALTER D,IL,41.352,-89.153,-8.1,50.61561643835616,95.9,0.0,24410.920000000002,0.0,0.0,0.0
1677,744666,JACKSONVILLE MUNICIPAL AIRPOR,IL,39.78,-90.238,-9.9,51.654341736694676,96.3,0.0,4645.379999999999,0.0,0.0,0.0
1841,725345,JOLIET REGIONAL AIRPORT,IL,41.5,-88.167,-16.4,51.624931506849315,98.4,0.0,10453.259999999998,0.0,0.0,0.0
1537,722126,LANSING MUNICIPAL AP,IL,41.54,-87.532,-11.2,50.07119113573407,97.2,0.0,15243.02,0.0,0.0,0.0
1625,725348,LEWIS UNIVERSITY AIRPORT,IL,41.604,-88.085,-9.4,51.433762057877814,98.2,116.80000000000001,60.9,0.0,0.0,0.0
1574,722972,LITCHFIELD MUNICIPAL AIRPORT,IL,39.163,-89.675,-8.5,52.55232876712329,97.0,0.0,6869.620000000001,0.0,0.0,0.0
1678,744672,LOGAN COUNTY AIRPORT,IL,40.158,-89.335,-8.1,57.1751592356688,98.4,0.0,13434.599999999999,0.0,0.0,0.0
1256,725342,LRNCVLL-VINCNES INTL ARPT,IL,38.764,-87.606,-6.0,56.215624999999996,98.1,0.0,470.26,0.0,0.0,0.0
984,722157,MACOMB MUNICIPAL AIRPORT,IL,40.52,-90.652,-7.6,50.89911764705883,96.1,0.0,9643.68,0.0,0.0,0.0
1693,A00017,MARSHALL COUNTY AIRPORT,IL,41.019,-89.386,-9.6,49.876536312849154,95.0,0.0,13798.62,0.0,0.0,0.0
872,720170,METROPOLIS MUNICIPAL AIRPORT,IL,37.186,-88.751,-3.6,57.60328767123287,98.6,0.0,5863.099999999999,0.0,0.0,0.0
1518,720137,MORS MUNI-J.R. WSBRN FD AP,IL,41.425,-88.419,-14.8,49.966391184573006,98.6,0.0,11049.62,0.0,0.0,0.0
924,720330,MOUNT CARMEL MUNICIPAL AIRPOR,IL,38.607,-87.727,-4.0,56.79141274238227,100.8,0.0,9451.48,0.0,0.0,0.0
1169,724335,MOUNT VERNON AIRPORT,IL,38.323,-88.858,-7.6,54.436857142857136,98.1,0.0,1066.7999999999997,0.0,0.0,0.0
188,998499,NORTHERLY ISLAND,IL,41.856,-87.609,-8.0,51.23222222222222,97.0,0.0,0.0,0.0,0.0,0.0
1483,744659,OLNEY-NOBLE AIRPORT,IL,38.722,-88.176,3.2,52.97148936170212,97.0,0.0,6447.66,0.0,0.0,0.0
1676,744665,PALWAUKEE MUNICIPAL ARPT,IL,42.121,-87.905,-8.0,51.38602739726027,99.0,0.0,66.01999999999998,0.0,0.0,0.0
1675,744663,PITTSFIELD-PENSTON MUNI AP,IL,39.639,-90.778,-8.5,53.59863013698631,98.4,0.0,660.1800000000001,0.0,0.0,0.0
1548,722171,PONTIAC MUNICIPAL AIRPORT,IL,40.924,-88.624,-8.7,49.9883852691218,97.2,0.0,12636.8,0.0,0.0,0.0
2270,725440,QUAD CITY INTERNATIONAL AIRPO,IL,41.465,-90.523,-11.0,51.3358904109589,98.1,0.0,32.58,0.0,0.0,0.0
1771,724430,QUINCY RGNL-BLDWN FLD ARPT,IL,39.937,-91.192,-9.9,53.025000000000006,99.0,0.0,32.58,0.0,0.0,0.0
1557,722194,RANTOUL NATL AVN CNTR-F ELLIO,IL,40.293,-88.142,-9.6,51.06931506849315,98.4,0.0,16634.239999999998,0.0,0.0,0.0
915,720319,ROBINSON MUNICIPAL AIRPORT,IL,39.016,-87.65,-7.8,52.12556818181818,97.5,0.0,7660.280000000001,0.0,0.0,0.0
1552,722182,ROCHELLE MUNI ARPT-KORITZ FIE,IL,41.893,-89.078,-22.9,47.80520547945205,96.8,0.0,15035.939999999999,0.0,0.0,0.0
1168,724330,SALEM-LECKRONE AIRPORT,IL,38.65,-88.967,3.0,59.35165562913908,97.9,0.0,9252.400000000001,0.0,0.0,0.0
2036,724338,SCOTT AFB MIDAMERIC,IL,38.533,-89.833,-6.3,55.844109589041096,100.6,95.6,1067.68,0.0,0.0,0.0
1170,724336,SOUTHERN ILLINOIS AIRPORT,IL,37.78,-89.25,-5.8,56.41835616438356,99.0,0.0,669.68,0.0,0.0,0.0
1479,744653,SPARTA COMMUNITY-HUNTER FIELD,IL,38.149,-89.699,-5.8,55.60575342465754,98.2,0.0,7260.239999999999,0.0,0.0,0.0
1253,725314,ST LOUIS DOWNTOWN AIRPORT,IL,38.571,-90.157,-5.8,56.05424657534247,100.9,0.0,105.74000000000001,0.0,0.0,0.0
1601,724395,ST LOUIS REGIONAL AIRPORT,IL,38.883,-90.05,-5.8,54.685753424657534,98.6,0.0,14621.52,0.0,0.0,0.0
1674,744662,TAYLORVILLE MINICIPAL ARPT,IL,39.534,-89.328,-8.7,52.64054794520548,96.1,0.0,19047.64,0.0,0.0,0.0
1000,722204,TRI-TOWNSHIP AIRPORT,IL,42.046,-90.108,-18.4,47.89813664596273,96.8,0.0,25997.39999999999,0.0,0.0,0.0
1618,725315,UNIVERSI OF IL WILLARD APT,IL,40.04,-88.278,-9.4,52.5109589041096,100.0,0.0,262.13999999999993,0.0,0.0,0.0
955,722076,VERMILION COUNTY AIRPORT,IL,40.2,-87.6,-8.7,52.50344827586207,98.4,0.0,7665.06,0.0,0.0,0.0
596,997735,WAUKEGAN HARBOR,IL,42.35,-87.82,-9.2,46.541358024691355,97.0,0.0,0.0,0.0,0.0,0.0
1624,725347,WAUKEGAN REGIONAL AIRPORT,IL,42.417,-87.867,-9.9,49.06,98.1,0.0,69.46000000000001,0.0,0.0,0.0
1621,725326,WHITESIDE CO ARPT-JOS H BITTO,IL,41.743,-89.676,-15.0,49.33370473537604,97.0,0.0,1255.0199999999995,0.0,0.0,0.0
1171,724339,WILLIAMSON COUNTY RGNL APT,IL,37.75,-89.0,-6.0,56.36931506849315,98.6,0.0,13234.759999999998,0.0,0.0,0.0
1176,724385,ANRSN MUNI DRNGTON FLD AP,IN,40.117,-85.617,-9.9,50.85424657534246,97.0,0.0,8841.52,0.0,0.0,0.0
602,997787,BURNS HARBOR,IN,41.65,-87.15,-3.1,51.31863013698629,94.5,0.0,0.0,0.0,0.0,0.0
1887,724363,COLUMBUS MUNI,IN,39.25,-85.883,-7.6,55.27616438356165,98.6,0.0,19598.039999999994,0.0,0.0,0.0
114,720903,DAVIESS COUNTY AIRPORT,IN,38.7,-87.13,-6.7,55.02486187845303,97.5,0.0,7608.410000000001,0.0,0.0,0.0
464,720543,DE KALB COUNTY AIRPORT,IN,41.3,-85.067,-7.6,49.45462184873951,95.0,0.0,37796.21999999999,0.0,0.0,0.0
1255,725336,DELAWARE CO-JOHNSON FD APT,IN,40.234,-85.394,-8.0,54.107671232876704,97.0,0.0,60.579999999999984,0.0,0.0,0.0
1175,724384,EAGLE CREEK AIRPARK ARPT,IN,39.825,-86.296,-8.0,54.39095890410959,100.0,0.0,73.30000000000001,0.0,0.0,0.0
805,725354,ELKHART MUNICIPAL AIRPORT,IN,41.717,-85.983,-8.3,51.16610169491525,96.8,0.0,31796.819999999992,0.0,0.0,0.0
2235,724320,EVANSVILLE REGIONAL AIRPORT,IN,38.044,-87.521,-6.0,57.077260273972605,100.9,18.4,146.18,0.0,0.0,0.0
2500,725330,FORT WAYNE INTERNATIONAL AIRP,IN,40.971,-85.206,-9.0,51.096428571428575,96.1,96.69999999999999,34.98,0.0,0.0,0.0
347,720736,FULTON COUNTY AIRPORT,IN,41.066,-86.182,-9.4,50.810256410256414,95.0,0.0,18698.129999999997,0.0,0.0,0.0
1623,725337,GARY/CHICAGO AIRPORT,IN,41.617,-87.417,-8.1,50.77817679558011,96.8,0.0,30805.199999999997,0.0,0.0,0.0
1934,724388,GOSHEN MUNI,IN,41.533,-85.8,-8.0,50.284890109890114,93.9,0.0,57.68,0.0,0.0,0.0
1254,725335,GRISSOM AFB AIRPORT,IN,40.65,-86.15,-10.3,51.30164383561643,97.5,162.6,2460.6,0.0,0.0,0.0
1173,724365,HUNTINGBURG AIRPORT,IN,38.249,-86.954,-7.6,55.966849315068494,98.1,0.0,83.67999999999998,0.0,0.0,0.0
101,720575,INDIANAPOLIS EXECUTIVE AIRPOR,IN,40.031,-86.251,-10.3,51.11561643835618,97.2,0.0,9869.84,0.0,0.0,0.0
2462,724380,INDIANAPOLIS INTERNATIONAL AI,IN,39.725,-86.282,-9.4,53.93315068493151,99.0,59.4,38.30999999999999,0.0,0.0,0.0
254,744660,JASPER COUNTY AIRPORT,IN,40.948,-87.183,-14.8,49.30552325581395,95.0,0.0,15098.489999999998,0.0,0.0,0.0
1177,724387,KOKOMO MUNICIPAL AIRPORT,IN,40.528,-86.059,-9.4,51.859668508287285,97.0,0.0,15612.319999999998,0.0,0.0,0.0
203,721029,LA PORTE MUNICIPAL AIRPORT,IN,41.572,-86.735,-9.4,49.07397260273972,97.3,0.0,7020.879999999998,0.0,0.0,0.0
226,720961,LOGANSPORT CASS COUNTY AIRPOR,IN,40.711,-86.375,-11.2,49.15564971751412,95.0,0.0,16498.35,0.0,0.0,0.0
365,744214,MARION MUNICIPAL AP,IN,40.483,-85.683,-11.7,50.701648351648345,94.1,0.0,20810.940000000002,0.0,0.0,0.0
533,997339,MICHIGAN CITY,IN,41.73,-86.93,-2.4,51.085205479452064,94.1,0.0,0.0,0.0,0.0,0.0
214,726358,MICHIGAN CITY MUNICIPAL AIRPO,IN,41.703,-86.821,-4.0,49.777840909090905,93.2,0.0,35796.41999999999,0.0,0.0,0.0
1174,724375,MONROE COUNTY AIRPORT,IN,39.133,-86.617,-9.0,54.505555555555546,97.0,0.0,82.16,0.0,0.0,0.0
1622,725327,PORTER COUNTY MUNICIPAL AIRPO,IN,41.453,-87.006,-9.4,50.19726027397261,98.1,0.0,447.6199999999999,0.0,0.0,0.0
2236,724386,PURDUE UNIVERSITY AIRPORT,IN,40.412,-86.937,-9.0,52.14520547945206,100.0,0.0,25.0,0.0,0.0,0.0
1172,724356,SHELBYVILLE MINUCIPAL ARPT,IN,39.578,-85.803,-7.1,55.503013698630134,100.0,0.0,284.46000000000004,0.0,0.0,0.0
2265,725350,SOUTH BEND REGIONAL AIRPORT,IN,41.707,-86.316,-8.0,50.90602739726028,99.0,285.00000000000006,36.53,0.0,0.0,0.0
469,720593,STARKE COUNTY AIRPORT,IN,41.333,-86.667,-9.4,47.35242424242424,96.8,0.0,0.0,0.0,0.0,0.0
1770,724373,TER HUTE INTL-HULMAN FD AP,IN,39.452,-87.309,-7.6,54.22931506849315,100.9,0.0,116.96999999999997,0.0,0.0,0.0
878,720266,WARSAW MUNICIPAL AIRPORT,IN,41.275,-85.84,-9.4,46.355448717948725,95.0,0.0,32596.739999999987,0.0,0.0,0.0
366,720436,ATKINSON MUNICIPAL AIRPORT,KS,37.45,-94.733,-6.0,57.48607242339833,104.2,0.0,1725.55,0.0,0.0,0.0
5,720421,ATWOOD-RAWLNS CO CTY CO AP,KS,39.84,-101.042,-14.4,52.0875,109.4,0.0,8799.119999999999,0.0,0.0,0.0
2241,724580,BLOSSER MUNICIPAL AIRPORT,KS,39.551,-97.651,-9.0,55.60796703296704,105.1,0.0,121.77,0.0,0.0,0.0
2239,724507,CHANUTE MARTIN JOHNSON APT,KS,37.67,-95.484,-2.9,59.14162011173184,107.1,0.0,30.069999999999997,0.0,0.0,0.0
199,720437,CHEYENNE COUNTY MUNICIPAL AIR,KS,39.767,-101.8,-16.1,52.04677871148459,110.1,0.0,0.0,0.0,0.0,0.0
1709,722005,COFFEY CO,KS,38.302,-95.725,-6.2,54.41569230769231,99.5,0.0,6412.609999999998,0.0,0.0,0.0
1187,724519,COFFEYVILLE MUNICIPAL ARPT,KS,37.091,-95.566,-2.9,59.82478873239436,108.0,0.0,55.87999999999999,0.0,0.0,0.0
1181,724504,COLONEL JAMES JABARA ARPT,KS,37.746,-97.221,-6.0,58.02049861495845,105.1,0.0,54.16,0.0,0.0,0.0
2448,724510,DODGE CITY REGIONAL AIRPORT,KS,37.769,-99.968,-7.6,56.30972222222222,109.0,28.099999999999998,12.649999999999999,0.0,0.0,0.0
1189,724604,ELKHART-MORTON CO AIRPORT,KS,37.0,-101.883,-3.6,56.56581196581197,106.0,0.0,6811.499999999999,0.0,0.0,0.0
1942,724556,EMPORIA MUNI,KS,38.332,-96.191,-5.1,56.543561643835616,105.1,0.0,64.19999999999999,0.0,0.0,0.0
1943,724565,FORBES FLD,KS,38.95,-95.65,-6.0,55.45671232876713,104.0,0.0,64.80000000000001,0.0,0.0,0.0
1868,724550,FT RILEY/MARSHALL A,KS,39.1,-96.767,-7.6,55.64450549450549,102.2,29.2,1039.5,0.0,3.0,3.0
1941,724515,GARDEN CITY RGNL,KS,37.917,-100.717,-8.0,54.46887052341598,108.0,0.0,10.859999999999998,0.0,0.0,0.0
1185,724517,GREAT BEND MUNICIPAL ARPT,KS,38.35,-98.867,-8.0,55.48787878787879,107.1,0.0,24.62,0.0,0.0,0.0
1186,724518,HAYS REGIONAL AIRPORT,KS,38.85,-99.267,-11.9,54.04269972451791,107.1,0.0,5415.199999999998,0.0,0.0,0.0
2245,724655,HILL CITY MUNICIPAL ARPT,KS,39.376,-99.83,-11.0,54.72166666666667,111.0,0.0,212.75,0.0,0.0,0.0
55,720425,HUGOTON MUNI,KS,37.163,-101.371,-7.8,55.4470588235294,105.8,0.0,3906.2200000000003,0.0,0.0,0.0
1940,724506,HUTCHINSON MUNI,KS,38.067,-97.85,-7.6,56.23278236914601,108.0,0.0,43.220000000000006,0.0,0.0,0.0
348,720426,INDEPENDENT MUNICIPAL AIRPORT,KS,37.158,-95.778,-5.1,58.11039325842697,108.7,0.0,3124.68,0.0,0.0,0.0
51,720417,JOHNSON (STANTON CO MUNI)    ,KS,37.583,-101.733,-5.8,55.87083333333333,107.1,0.0,8199.18,0.0,0.0,0.0
1179,724468,JOHNSON CO EXECUTIVE ARPT,KS,38.85,-94.739,-6.0,55.87087912087911,100.9,0.0,272.28000000000003,0.0,0.0,0.0
1938,724475,JOHNSON CO. INDUSTR,KS,38.833,-94.883,-7.1,55.29642857142857,102.0,0.0,72.86000000000001,0.0,0.0,0.0
1182,724508,LAWRENCE MUNICIPAL AIRPORT,KS,39.008,-95.212,-6.0,55.1,102.9,0.0,61.379999999999995,0.0,0.0,0.0
1184,724516,LIBERAL MUNICIPAL AIRPORT,KS,37.05,-100.967,-6.0,56.950700280112045,108.0,0.0,17.04,0.0,0.0,0.0
22,720781,LYONS RICE CO MUNI,KS,38.343,-98.227,-3.8,58.08378378378379,106.3,0.0,4015.34,0.0,0.0,0.0
1188,724555,MANHATTAN REGIONAL AIRPORT,KS,39.135,-96.679,-7.6,55.59189944134078,104.0,0.0,61.559999999999995,0.0,0.0,0.0
1876,724505,MC CONNELL AFB,KS,37.617,-97.267,-5.8,58.24847645429363,104.9,72.80000000000001,1051.7,0.0,3.0,3.0
2151,724520,MEDICINE LODGE,KS,37.284,-98.553,-2.9,58.26961325966851,111.9,7.2,20.74,0.0,0.0,0.0
1183,724509,NEWTON-CITY-COUNTY AIRPORT,KS,38.068,-97.275,-7.6,56.599449035812675,104.0,0.0,2829.06,0.0,0.0,0.0
20,720433,NORTON MUNI,KS,39.85,-99.895,-9.4,52.870165745856355,107.6,0.0,9099.09,0.0,0.0,0.0
18,720434,OAKLEY MUNI,KS,39.11,-100.816,-13.9,52.35826086956522,109.6,0.0,0.0,0.0,0.0,0.0
2240,724560,PHILIP BILLARD MUNICIPAL AIRP,KS,39.073,-95.626,-4.0,56.69972375690608,102.9,50.1,34.7,0.0,0.0,0.0
1490,745430,PRATT INDUSTRIAL AIRPORT,KS,37.702,-98.747,-4.5,57.55524861878452,108.9,0.0,7422.759999999999,0.0,0.0,0.0
2244,724650,RENNER FIELD/GOODLAND MINI AI,KS,39.367,-101.693,-9.9,55.71233766233767,107.1,64.3,10.69,0.0,0.0,0.0
2451,724585,RUSSELL MUNICIPAL AIRPORT,KS,38.876,-98.809,-11.0,54.98154269972452,108.0,0.0,114.95,0.0,0.0,0.0
2357,724586,SALINA MUNICIPAL AIRPORT,KS,38.8,-97.65,-7.6,56.28241758241758,106.0,0.0,61.56,0.0,0.0,0.0
17,720438,SCOTT CITY MUNI,KS,38.474,-100.885,-16.6,53.64453781512606,109.6,0.0,3304.9099999999994,0.0,0.0,0.0
202,720422,SHALTZ FIELD AIRPORT,KS,39.428,-101.046,-16.2,52.18384401114206,109.9,0.0,3910.12,0.0,0.0,0.0
1180,724502,STROTHER FIELD AIRPORT,KS,37.168,-97.037,-2.9,59.439944903581264,109.0,0.0,64.02,0.0,0.0,0.0
1491,745431,TRI-CITY AIRPORT,KS,37.328,-95.504,-4.0,58.55331491712707,108.0,0.0,57.88000000000001,0.0,0.0,0.0
24,720439,ULYSSES,KS,37.604,-101.374,-7.6,55.32,107.6,0.0,8599.14,0.0,0.0,0.0
2238,724500,WICHITA EISENHOWER NATIONAL,KS,37.648,-97.43,-5.1,57.9934065934066,107.1,58.0,126.70999999999998,0.0,4.0,4.0
42,720451,ADDINGTON FLD,KY,37.686,-85.925,1.8,56.01712707182321,98.4,0.0,2633.31,0.0,0.0,0.0
69,720449,ASHLAND RGNL,KY,38.555,-82.738,-2.9,54.41807909604519,95.0,0.0,229.86,0.0,0.0,0.0
2126,724350,BARKLEY REGIONAL AIRPORT,KY,37.056,-88.774,-4.0,58.860000000000014,100.9,27.500000000000004,45.63,0.0,0.0,0.0
196,720458,BIG SANDY REGIONAL AIRPORT,KY,37.751,-82.637,-1.5,56.6372602739726,93.7,0.0,17898.21,0.0,0.0,0.0
2230,724220,BLUE GRASS AIRPORT,KY,38.041,-84.606,-5.1,57.11785714285713,98.1,64.1,48.050000000000004,0.0,0.0,0.0
2331,746716,BOW GRN-WARREN CO. RGNL AP,KY,36.965,-86.424,1.9,59.91978021978022,100.9,8.4,44.370000000000005,0.0,0.0,0.0
1930,724235,BOWMAN FLD,KY,38.217,-85.65,-7.1,58.00329670329671,104.0,0.0,86.66,0.0,0.0,0.0
21,720445,CAMPBELLVILLE / TAYLOR CO,KY,37.358,-85.309,1.4,55.50056338028169,96.8,0.0,0.0,0.0,0.0,0.0
1598,724233,CAPITAL CITY AIRPORT,KY,38.185,-84.903,-6.0,56.69010989010988,98.1,0.0,98.08000000000001,0.0,0.0,0.0
2229,724210,CINCINNATI/NORTHERN KENTUCKY,KY,39.044,-84.672,-8.0,55.38131868131869,95.0,46.9,47.919999999999995,0.0,0.0,0.0
96,720452,FLEMING/MASON AIRPORT,KY,38.542,-83.743,-3.1,54.714010989010994,95.4,0.0,17298.269999999997,0.0,0.0,0.0
2056,746710,FORT CAMPBELL (AAF)          ,KY,36.667,-87.5,-4.7,59.03890410958905,100.9,6.4,685.2800000000001,0.0,0.0,0.0
2035,724240,FORT KNOX/GODMAN,KY,37.9,-85.967,-7.2,55.811538461538454,98.1,18.4,478.2200000000001,0.0,0.0,0.0
1743,722322,GLASGOW MUNICIPAL AIRPORT,KY,37.033,-85.95,-4.9,57.28214285714285,99.7,0.0,7280.5599999999995,0.0,0.0,0.0
1161,724238,HENDERSON CITY-COUNTY ARPT,KY,37.8,-87.683,-6.0,56.26868131868132,99.0,0.0,872.26,0.0,0.0,0.0
1769,724190,JULIAN CARROLL AIRPORT,KY,37.591,-83.314,-2.9,57.25357142857143,95.0,38.400000000000006,57.999999999999986,0.0,0.0,0.0
311,720447,KYLE OAKLEY FIELD AIRPORT,KY,36.665,-88.373,-5.8,58.65972602739727,100.4,0.0,0.0,0.0,0.0,0.0
2111,724243,LDON-CRBN APT-MGEE FLD APT,KY,37.087,-84.077,-0.9,56.56456043956044,97.0,0.0,50.55,0.0,0.0,0.0
2231,724230,LOUISVILLE INTL-STANDIFORD FI,KY,38.181,-85.739,-5.1,59.41291208791209,100.9,30.599999999999994,45.269999999999996,0.0,0.0,0.0
286,720455,MADISON AIRPORT,KY,37.633,-84.333,5.0,56.96239554317549,98.6,0.0,2199.7799999999997,0.0,0.0,0.0
1525,720353,MIDDLESBORO-BELL COUNTY AIRPO,KY,36.611,-83.738,10.9,56.95821325648414,95.5,0.0,6280.4400000000005,0.0,0.0,0.0
195,720456,MOUNT STERLING MONTGOMERY COU,KY,38.067,-83.983,1.4,55.62077562326869,95.0,0.0,5299.469999999999,0.0,0.0,0.0
1160,724237,OWENSBORO-DAVIESS COUNTY AIRP,KY,37.75,-87.167,-5.8,57.49013698630137,99.0,0.0,2281.2599999999998,0.0,1.0,1.0
67,720464,PIKE CO HATCHER FLD,KY,37.562,-82.566,8.6,57.05331412103747,92.1,0.0,16298.369999999995,0.0,0.0,0.0
