,usaf,name,state,lat,lon
4927,724386,PURDUE UNIVERSITY AIRPORT,IN,40.412,-86.937
4929,724460,KANSAS CITY INTERNATIONAL AIR,MO,39.297,-94.731
4930,724500,WICHITA EISENHOWER NATIONAL,KS,37.648,-97.43
4931,724507,CHANUTE MARTIN JOHNSON APT,KS,37.67,-95.484
4933,724560,PHILIP BILLARD MUNICIPAL AIRP,KS,39.073,-95.626
4934,724580,BLOSSER MUNICIPAL AIRPORT,KS,39.551,-97.651
4935,724620,SAN LUIS VALLEY REGIONAL AIRP,CO,37.439,-105.861
4936,724645,PERRY STOKES AIRPORT,CO,37.262,-104.338
4937,724650,RENNER FIELD/GOODLAND MINI AI,KS,39.367,-101.693
4938,724655,HILL CITY MUNICIPAL ARPT,KS,39.376,-99.83
4941,724755,CEDAR CITY REGIONAL ARPT,UT,37.709,-113.094
4943,724760,GRAND JUNCTION REGIONAL AIRPO,CO,39.134,-108.54
4944,724830,SACRAMENTO EXECUTIVE AIRPORT,CA,38.507,-121.495
4945,724860,ELY AIRPORT/YELLAND FIELD/AIR,NV,39.295,-114.847
4946,724885,FALLON NAS,NV,39.417,-118.717
4947,724926,MDSTO CTY-CO H SHAM FD APT,CA,37.624,-120.951
4948,724940,SAN FRANCISCO INTERNATIONAL A,CA,37.62,-122.365
4949,724945,N Y. MINETA SN JO INTL APT,CA,37.359,-121.924
4950,725020,NEWARK LIBERTY INTERNATIONAL,NJ,40.683,-74.169
4952,725030,LA GUARDIA AIRPORT,NY,40.779,-73.88
4954,725037,WESTCHESTER COUNTY AIRPORT,NY,41.062,-73.705
4957,725126,ALTOONA-BLAIR COUNTY ARPT,PA,40.296,-78.32
4959,725130,WILKES-BARRE/SCRANTON INTL AI,PA,41.334,-75.727
4960,725140,WILLIAMSPORT REGIONAL AIRPORT,PA,41.243,-76.922
4961,725150,GREATER BINGHAMTON/E A LINK F,NY,42.207,-75.98
4963,725170,LEHIGH VALLEY INTERNATIONAL A,PA,40.65,-75.448
4965,725240,CLEVELAND-HOPKINS INTERNATION,OH,41.406,-81.852
4966,725266,BRADFORD REGIONAL AIRPORT,PA,41.798,-78.636
4968,725290,GREATER ROCHESTER INTERNATION,NY,43.117,-77.675
4969,725350,SOUTH BEND REGIONAL AIRPORT,IN,41.707,-86.316
4970,725360,TOLEDO EXPRESS AIRPORT,OH,41.587,-83.806
4971,725366,FINDLAY AIRPORT,OH,41.014,-83.669
4973,725390,CAPITAL CITY AIRPORT,MI,42.776,-84.6
4974,725395,JAKSON CO-RYNOLDS FLD ARPT,MI,42.267,-84.467
4975,725440,QUAD CITY INTERNATIONAL AIRPO,IL,41.465,-90.523
4976,725450,THE EASTERN IOWA AIRPORT,IA,41.883,-91.717
4977,725460,DES MOINES INTERNATIONAL AIRP,IA,41.534,-93.653
4978,725465,OTTUMWA INDUSTRIAL AIRPORT,IA,41.108,-92.447
4979,725470,DUBUQUE REGIONAL AIRPORT,IA,42.398,-90.704
4980,725485,MASON CITY MUNICIPAL ARPT,IA,43.154,-93.327
4981,725560,KARL STEFAN MEMORIAL AIRPORT,NE,41.986,-97.435
4982,725620,NORTH PLATTE RGNL AP LEE BIRD,NE,41.121,-100.669
4984,725645,LARAMIE REGIONAL AIRPORT,WY,41.317,-105.683
4986,725760,HUNT FIELD AIRPORT,WY,42.815,-108.726
4988,725785,IDAHO FALLS REGIONAL ARPT,ID,43.519,-112.064
4989,725830,WINNEMUCCA MUNICIPAL AIRPORT,NV,40.902,-117.808
4991,725845,BLUE CANYON - NYACK ARPT,CA,39.277,-120.71
4992,725867,BURLEY MUNICIPAL AIRPORT,ID,42.542,-113.766
4994,725910,RED BLUFF MUNICIPAL ARPT,CA,40.152,-122.254
4995,725945,ARCATA AIRPORT,CA,40.978,-124.109
4997,725970,ROGUE VALLEY INTL-MEDFORD AIR,OR,42.375,-122.877
4998,725975,SEXTON SUMMIT,OR,42.6,-123.364
4999,726050,CONCORD MUNICIPAL AIRPORT,NH,43.205,-71.503
5000,726060,PORTLAND INTERNATIONAL JETPOR,ME,43.642,-70.304
5001,726140,ST. JOHNSBURY(AMOS)          ,VT,44.42,-72.019
5002,726145,EDWARD F KNAPP STATE ARPT,VT,44.204,-72.562
5003,726360,MUSKEGON COUNTY AIRPORT,MI,43.171,-86.237
5004,726370,BISHOP INTERNATIONAL AIRPORT,MI,42.967,-83.749
5005,726379,MBS INTERNATIONAL AIRPORT,MI,43.533,-84.08
5006,726390,ALPENA COUNTY REGIONAL AIRPOR,MI,45.072,-83.564
5008,726435,CHIPPEWA VALLEY RGNL ARPT,WI,44.867,-91.488
5009,726440,ROCHESTER INTERNATIONAL AIRPO,MN,43.904,-92.492
5010,726540,HURON REGIONAL AIRPORT,SD,44.398,-98.223
5011,726550,ST CLOUD REGIONAL AIRPORT,MN,45.543,-94.051
5012,726557,CHANDLER FIELD AIRPORT,MN,45.868,-95.394
5013,726590,ABERDEEN REGIONAL AIRPORT,SD,45.443,-98.413
5014,726620,RAPID CITY REGIONAL AIRPORT,SD,44.046,-103.054
5015,726660,SHERIDAN COUNTY AIRPORT,WY,44.769,-106.969
5016,726797,GALLATIN FIELD AIRPORT,MT,45.788,-111.161
5017,726798,MISSION FIELD AIRPORT,MT,45.698,-110.441
5020,726885,MEACHAM,OR,45.511,-118.425
5021,726886,BAKER CITY MUNICIPAL ARPT,OR,44.843,-117.809
5022,726930,MAHLON SWEET FIELD AIRPORT,OR,44.128,-123.221
5023,726940,MCNARY FIELD AIRPORT,OR,44.905,-123.001
5024,726988,MUNICIPAL AIRPORT,WA,45.619,-121.166
5025,727120,CARIBOU MUNICIPAL AIRPORT,ME,46.871,-68.017
5026,727340,SAULT STE MARIE MUNI/SASN FIE,MI,46.479,-84.357
5027,727347,PELLSTON REGIONAL ARPT OF EMM,MI,45.564,-84.793
5028,727455,CHISHOLM-HIBBING AIRPORT,MN,47.386,-92.839
5029,727470,FALLS INTERNATIONAL AIRPORT,MN,48.561,-93.398
5030,727535,JAMESTOWN REGIONAL AIRPORT,ND,46.926,-98.669
5031,727676,MINOT INTERNATIONAL ARPT,ND,48.255,-101.273
5032,727720,HELENA REGIONAL AIRPORT,MT,46.606,-111.964
5033,727730,MISSOULA INTERNATIONAL AIRPOR,MT,46.921,-114.093
5034,727750,GREAT FALLS INTERNATIONAL AIR,MT,47.473,-111.382
5035,727770,HAVRE CITY-COUNTY AIRPORT,MT,48.543,-109.763
5036,727790,GLACIER PARK INTERNATIONAL AI,MT,48.304,-114.264
5037,727810,YAKIMA AIR TERMINAL/MCALSR FI,WA,46.568,-120.543
5038,727815,STAMPASS PASS FLTWO,WA,47.277,-121.337
5039,727830,LEWISTON-NEZ PERCE COUNTY AIR,ID,46.375,-117.016
5041,727910,ASTORIA REGIONAL AIRPORT,OR,46.157,-123.883
5042,727920,OLYMPIA AIRPORT,WA,46.973,-122.903
5043,727970,QUILLAYUTE AIRPORT,WA,47.938,-124.555
5045,744860,JOHN F KENNEDY INTERNATIONAL,NY,40.639,-73.764
5046,746120,CHINA LAKE,CA,35.688,-117.693
5047,746716,BOW GRN-WARREN CO. RGNL AP,KY,36.965,-86.424
5048,911650,LIHUE AIRPORT,HI,21.984,-159.341
5049,911760,KANEOHE MCAS,HI,21.45,-157.768
5050,911900,KAHULUI AIRPORT,HI,20.9,-156.429
5051,912850,HILO INTERNATIONAL AIRPORT,HI,19.719,-155.053
5052,723910,POINT MUGU,CA,34.117,-119.117
5053,723075,OCEANA NAS,VA,36.817,-76.033
5055,722015,KEY WEST NAS,FL,24.583,-81.683
5056,722190,HARTSFIELD-JACKSON ATLANTA IN,GA,33.63,-84.442
5057,722215,BOB SIKES AIRPORT,FL,30.783,-86.517
5058,722260,MONTGOMERY RGNL (DANNELLY FD),AL,32.3,-86.408
5059,722316,NEW ORLEANS NAS,LA,29.817,-90.017
5060,722345,MERIDIAN NAS/MC CAIN FD AP,MS,32.55,-88.567
5061,722410,SOUTHEAST TEXAS REGIONAL AIRP,TX,29.951,-94.021
5062,722506,MC ALLEN MILLER INTL ARPT,TX,26.184,-98.254
5063,723095,CRAVEN COUNTY REG AIRPORT,NC,35.068,-77.048
5064,723106,FLORENCE REGIONAL AIRPORT,SC,34.188,-79.731
5065,723110,ATHENS/BEN EPPS AIRPORT,GA,33.948,-83.328
5066,723240,LOVELL FIELD AIRPORT,TN,35.034,-85.2
5069,723495,JOPLIN REGIONAL AIRPORT,MO,37.152,-94.495
5070,724250,TRI-STATE/M.J.FERGUS,WV,38.365,-82.555
5071,724340,LAMBERT-ST LOUIS INTERNATIONA,MO,38.753,-90.374
5072,724345,SPIRIT OF ST LOUIS AIRPORT,MO,38.657,-90.656
5073,724390,ABRAHAM LINCOLN CAPITAL AIRPO,IL,39.845,-89.684
5074,724400,SPRINGFIELD-BRANSON REGIONAL,MO,37.24,-93.39
5075,724450,COLUMBIA REGIONAL AIRPORT,MO,38.817,-92.218
5076,724586,SALINA MUNICIPAL AIRPORT,KS,38.8,-97.65
5078,725210,AKRON-CANTON REGIONAL AIRPORT,OH,40.918,-81.444
5079,725260,ERIE INTL/T. RIDGE FIELD AIRP,PA,42.08,-80.182
5080,725320,GREATER PEORIA REGIONAL AIRPO,IL,40.668,-89.684
5081,725340,CHICAGO MIDWAY INTL ARPT,IL,41.786,-87.752
5082,725375,DETROIT CITY AIRPORT,MI,42.409,-83.01
5083,725430,GREATER ROCKFORD AIRPORT,IL,42.193,-89.093
5084,726185,AUGUSTA STATE AIRPORT,ME,44.316,-69.797
5085,726350,GERALD R FORD INTERNATIONAL A,MI,42.883,-85.524
5086,726380,ROSCOMMON COUNTY AIRPORT,MI,44.359,-84.674
5087,726387,CHERRY CAPITAL AIRPORT,MI,44.741,-85.583
5089,727440,HOUGHTON COUNTY MEMO ARPT,MI,47.169,-88.489
5091,785350,NAVAL STATION ROOSEVELT ROADS,PR,18.255,-65.641
5092,785430,CYRIL E KING AIRPORT,VI,18.336,-64.98
5102,722210,VALPARAISO/EGLIN AF,FL,30.483,-86.517
5149,747920,POINSETT RANGE  SUMPTER,SC,33.85,-80.48
5157,749479,VANDENBERG CA/SUDDEN RANCH AF,CA,34.583,-120.633
5164,749019,DEMPSEY ARMY HELI,TX,32.8,-98.267
5181,746061,VANDENBERG BOAT HOU,CA,34.55,-120.617
5186,749477,SALTON SEA,CA,33.417,-115.833
5226,749018,JOHNSON CITY,TX,30.25,-98.617
5230,747550,CLAIBORNE RANGE  LA. (AFS)   ,LA,31.133,-92.567
5234,749475,WHITE SANDS NORTH,NM,32.883,-106.35
5251,724064,FORT RITCHIE/SITE R,MD,39.733,-77.433
5254,747020,NAVAL AIR STATION,CA,36.333,-119.95
5257,746300,STALLION AAF  NM,NM,33.817,-106.667
5262,744905,FORT DEVENS/AYER,MA,42.567,-71.6
5264,690070,FRITZSCHE AAF,CA,36.683,-121.767
5265,725480,WATERLOO MUNICIPAL AIRPORT,IA,42.554,-92.401
5276,704896,PORT MOLLER,AK,56.0,-160.517
5332,749022,BELMAR NJ/SIG CORPS EVANS LAB,NJ,40.183,-74.066
5353,749011,LA GRANGE GA/GALLOWAY APT FAA,GA,33.016,-85.066
5355,723566,MC ALESTER REGIONAL ARPT,OK,34.882,-95.783
5368,702060,NORTHEAST CAPE,AK,63.317,-168.967
5369,722050,ORLANDO INTERNATIONAL AIRPORT,FL,28.434,-81.325
5372,749016,LOMETTA AIRSTRIP,TX,31.25,-98.5
5373,749017,LONGHORN AUX STRIP,TX,31.367,-97.717
5377,743920,NAVAL AIR STATION,ME,43.9,-69.933
5387,724725,TOOELE,UT,40.32,-112.3
5390,722610,DEL RIO INTERNATIONAL AIRPORT,TX,29.378,-100.927
5400,723270,NASHVILLE INTERNATIONAL AIRPO,TN,36.119,-86.689
5406,727125,LORING AFB/LIMESTON,ME,46.95,-67.883
5428,726450,AUSTIN STRAUBEL INTERNATIONAL,WI,44.479,-88.137
5441,749013,EGLIN TEST SITE C3           ,FL,30.583,-86.45
5442,749014,EGLIN SITE B6                ,FL,30.617,-86.733
5443,749012,EGLIN TEST SITE C5           ,FL,30.667,-86.367
5456,726227,WATERTOWN INTL AIRPORT,NY,43.989,-76.026
5474,725246,MANSFIELD LAHM RGNL,OH,40.82,-82.518
5546,723815,BARSTOW-DAGGETT AIRPORT,CA,34.854,-116.786
5674,749113,ATLANTIC IOWA CAA,IA,41.45,-95.066
5675,749473,SUNSPOT SOLAR OBSV,NM,32.8,-105.817
5684,722597,MINERAL WELLS AIRPORT,TX,32.782,-98.06
5685,722630,SAN ANGELO REGIONAL/MATHS FIE,TX,31.352,-100.495
5688,722650,MIDLAND INTERNATIONAL AIRPORT,TX,31.948,-102.209
5689,749221,FIRE ISLAND,AK,61.15,-150.233
5690,749058,BROOKS AFB,TX,29.35,-98.45
5693,724671,LEADVILLE/LAKE CO.           ,CO,39.25,-106.3
5695,724461,KANSAS CITY DOWNTOWN AP,MO,39.121,-94.597
5697,725959,MONTAGUE,CA,41.733,-122.55
5698,726482,ESCANABA (AWOS)              ,MI,45.717,-87.1
5700,749488,PALESTINE TEXAS WBO,TX,31.75,-95.666
5701,749496,MOGUL,GA,32.833,-83.567
5702,787804,SAVANAH GA/HUNTER FLD,GA,-32.133,-81.2
5912,723755,FLAGSTAFF PULLIAM ARPT,AZ,35.144,-111.666
5921,722060,JACKSONVILLE INTERNATIONAL AI,FL,30.495,-81.694
5922,722070,SAVANNAH/HILTON HEAD INTL AIR,GA,32.131,-81.202
5924,722255,COLUMBUS METRO AIRPORT,GA,32.516,-84.942
5926,725640,CHEYENNE AIRPORT,WY,41.158,-104.807
5927,725670,MILLER FIELD AIRPORT,NE,42.878,-100.55
5928,726170,BURLINGTON INTERNATIONAL AIRP,VT,44.468,-73.15
5929,726410,DANE CO REGIONAL-TRUAX FIELD,WI,43.141,-89.345
5930,726546,WATERTOWN MUNICIPAL ARPT,SD,44.905,-97.15
5931,727450,DULUTH INTERNATIONAL AIRPORT,MN,46.837,-92.183
5932,727530,HECTOR INTERNATIONAL AIRPORT,ND,46.925,-96.811
5933,727930,SEATTLE-TACOMA INTERNATIONAL,WA,47.444,-122.314
5934,727976,BELLINGHAM INTL AIRPORT,WA,48.794,-122.537
5936,722180,AUGUSTA REGIONAL AT BUSH FIEL,GA,33.364,-81.963
5937,723260,MC GHEE TYSON AIRPORT,TN,35.818,-83.986
5938,725250,YOUNGSTOWN-WARREN REGIONAL AI,OH,41.255,-80.674
5939,726400,GENERAL MITCHELL INTERNATIONA,WI,42.955,-87.905
5940,726430,LA CROSSE MUNICIPAL AIRPORT,WI,43.879,-91.253
5941,749015,RICHMOND MUNI,IN,39.767,-84.833
5942,702605,CLEAR,AK,64.301,-149.12
5943,749109,EATONTOWN,NJ,40.3,-74.05
5952,725056,POINT JUDITH (CGS)           ,RI,41.35,-71.467
5953,722657,BIG SPRING,TX,32.233,-101.5
5958,722500,BROWNSVILLE/S PADRE ISLAND IN,TX,25.914,-97.423
5959,723440,FORT SMITH REGIONAL AIRPORT,AR,35.333,-94.363
5960,724070,ATLANTIC CITY INTERNATIONAL A,NJ,39.452,-74.567
5961,723560,TULSA INTERNATIONAL AIRPORT,OK,36.199,-95.887
5963,749178,MORRO BAY,CA,35.367,-120.85
5964,723340,MEMPHIS INTERNATIONAL AIRPORT,TN,35.056,-89.987
5965,725300,CHICAGO O'HARE INTERNATIONAL,IL,41.96,-87.932
5967,722530,SAN ANTONIO INTERNATIONAL AIR,TX,29.544,-98.484
5970,722596,FORT WORTH MEACHAM,TX,32.819,-97.361
5971,723446,BOONE CO,AR,36.267,-93.157
5972,723527,GAGE/SHATTUCK,OK,36.297,-99.769
5973,723546,PONCA CITY MUNI,OK,36.737,-97.102
5974,749070,FREDERICK MD/CAMP DETRICK,MD,39.433,-77.449
5975,749163,RODEO,NM,31.933,-108.983
5976,749164,ELEPHANT BUTTE,NM,33.233,-107.017
5977,749165,COLUMBUS MUNI,NM,31.833,-107.65
5979,722510,CORPUS CHRISTI INTERNATIONAL,TX,27.774,-97.512
5981,722555,PALACIOS MUNICIPAL AIRPORT,TX,28.725,-96.254
5982,722656,WINKLER COUNTY AIRPORT,TX,31.78,-103.202
5983,722660,ABILENE REGIONAL AIRPORT,TX,32.411,-99.682
5986,723677,LAS VEGAS MUNICIPAL ARPT,NM,35.654,-105.142
5987,723418,TEXARKANA REGIONAL AIRPORT-WE,AR,33.456,-93.988
5990,722580,DALLAS LOVE FIELD AIRPORT,TX,32.852,-96.856
5995,701620,UMIAT,AK,69.367,-152.133
5996,749229,HUGGINS ISLAND,AK,65.9,-154.667
6005,702610,FAIRBANKS INTERNATIONAL,AK,64.804,-147.876
6006,725180,ALBANY INTERNATIONAL AIRPORT,NY,42.747,-73.799
6008,723060,RALEIGH-DURHAM INTERNATIONAL,NC,35.892,-78.782
6009,723170,PIEDMONT TRIAD INTERNATIONAL,NC,36.097,-79.943
6010,702670,ALLEN ARMY AIRFIELD,AK,63.994,-145.721
6011,722310,LOUIS ARMSTRONG NEW ORLEANS I,LA,29.997,-90.278
6012,722405,LAFAYETTE REGIONAL AIRPORT,LA,30.205,-91.988
6013,722670,LUBBOCK INTERNATIONAL AIRPORT,TX,33.666,-101.823
6015,749174,PORTERVILLE CALIFORNIA AAF,CA,36.033,-119.066
6024,749180,VERNALIS NAVAL AUX,CA,37.6,-121.3
6025,749185,ARLINGTON WASHINGTON NAS,WA,48.199,-122.183
6026,749228,LAVA LAKE,AK,65.583,-163.833
6048,911903,KAHULUI AIRPORT,HI,20.9,-156.429
6051,722906,NORTH ISLAND NAS,CA,32.7,-117.2
6052,724280,PORT COLUMBUS INTERNATIONAL A,OH,39.991,-82.877
6053,722085,BEAUFORT MCAS,SC,32.483,-80.717
6054,749071,EDENTON NORTH CAROLINA MCALF,NC,36.016,-76.566
6058,744925,CROWS LANDING CALIFORNIA NAAS,CA,37.4,-121.1
6060,749181,WATSONVILLE CALIFORNIA NAAS,CA,36.933,-121.783
6061,749476,HOLTVILLE NAVAL AUX,CA,32.833,-115.267
6062,749487,SHAWNEE OKLAHOMA NAS,OK,-35.35,-96.949
6102,724040,NAVAL AIR STATION,MD,38.3,-76.417
6107,749100,HOPE ARKANSAS AAF,AR,33.733,-93.666
6108,749162,SWEETWATER TX/AVENGER FLD,TX,32.466,-100.466
6128,749072,WEEKSVILLE NAS,NC,36.233,-76.133
6135,722225,PENSACOLA NAS,FL,30.35,-87.317
6137,725200,PITTSBURGH INTERNATIONAL AIRP,PA,40.485,-80.214
6139,749222,WISEMAN ALASKA WB,AK,67.433,-150.216
6153,700260,W POST-WILL ROGERS MEMORIAL A,AK,71.283,-156.782
6154,701740,BETTLES AIRPORT,AK,66.918,-151.519
6155,702190,BETHEL AIRPORT,AK,60.785,-161.829
6156,702710,GULKANA AIRPORT,AK,62.159,-145.459
6158,702910,NORTHWAY AIRPORT,AK,62.962,-141.988
6160,703500,KODIAK AIRPORT,AK,57.751,-152.486
6162,724060,BALTIMORE-WASHINGTON INTL AIR,MD,39.173,-76.684
6163,726580,MINNEAPOLIS-ST PAUL INTERNATI,MN,44.883,-93.229
6164,722080,CHARLESTON AFB/INTERNATIONAL,SC,32.899,-80.041
6165,749086,MALDEN MISSOURI AAF,MO,36.6,-89.983
6167,702091,MOUNTAIN VILLAGE,AK,62.083,-163.717
6168,725915,REDDING MUNICIPAL ARPT,CA,40.518,-122.299
6170,749182,JUDITH GAP,MT,46.7,-109.75
6171,749173,COOLIDGE MUNI,AZ,32.936,-111.427
6172,702660,FORT GREELY  AK,AK,63.967,-145.7
6173,749057,ALOE AAF,TX,28.767,-97.117
6175,702923,TANACROSS,AK,63.383,-143.333
6177,749054,BUSHNELL FIELD,FL,28.683,-82.083
6178,749085,HARRIS NECK AAF,GA,31.633,-81.267
6179,749108,ELIZABETH AAF,NY,41.267,-72.017
6180,749084,PERRY FLORIDA AAF,FL,30.066,-83.583
6182,749226,BREVIG AIRPORT NE,AK,65.45,-165.767
6184,749077,STURGIS MUNI,KY,37.541,-87.952
6185,726686,PIERRE RGNL,SD,44.381,-100.286
6186,749047,KISSIMMEE FLORIDA AAF,FL,28.283,-81.416
6190,725520,CENTRAL NEBRASKA REGIONAL AIR,NE,40.961,-98.314
6191,749396,SEMISOPOCHNOI ISLAND,AK,51.917,179.583
6192,749183,FORT BENTON,MT,47.85,-110.65
6193,749088,THOMASVILLE GEORGIA AAF,GA,30.9,-83.85
6194,749083,LEBANON,TN,36.183,-86.3
6195,749205,ATKA ALASKA,AK,52.216,-174.2
6198,749046,PUNTA GORDA FLORIDA AAF,FL,26.916,-81.983
6199,722950,LOS ANGELES INTERNATIONAL AIR,CA,33.938,-118.389
6201,749050,LEESBURG FLORIDA AAF,FL,28.8,-81.8
6202,722120,CROSS CITY AIRPORT,FL,29.633,-83.105
6204,749049,BROOKSVILLE FLORIDA AAF,FL,28.483,-82.449
6205,749053,WILLISTON MUNI,FL,29.35,-82.467
6206,749051,DUNELLON,FL,29.067,-82.367
6207,701791,MANLEY HOT SPRINGS,AK,65.0,-150.65
6209,725033,NYC CENTRAL PARK,NY,40.779,-73.969
6212,749069,CAMP DAVIS AAF,NC,34.5,-77.567
6213,725090,GEN E L LOGAN INTERNATIONAL A,MA,42.361,-71.01
6214,749169,PASADENA,CA,34.133,-118.133
6215,703080,ST PAUL ISLAND AIRPORT,AK,57.155,-170.222
6216,722146,GAINESVILLE RGNL,FL,29.692,-82.276
6218,749395,BULDIR ISLAND,AK,52.175,175.967
6220,703620,SKAGWAY AIRPORT,AK,59.456,-135.324
6222,749225,QUARTZCREEK/KOUGAROK,AK,65.533,-164.2
6223,749392,KISKA ISLAND,AK,51.983,177.55
6225,749079,GRENADA,MS,33.783,-89.8
6226,749393,COOPER ISLANDS WEST,AK,52.917,173.167
6229,749111,HARVARD AAF,NE,40.65,-98.083
6230,749082,HENDERSONVILLE AAF,NC,35.433,-82.483
6237,749220,EMERALD ISLAND SW,AK,64.9,-154.667
6238,747187,DESERT RESORTS RGNL ARPT,CA,33.627,-116.159
6240,725265,ERIE COAST GUARD STATION,PA,42.12,-80.08
6241,749200,CHUGINADAK ISLAND SW,AK,52.833,-169.833
6242,749219,KALTAG ALASKA,AK,64.3,-158.716
6243,701160,WALES,AK,65.617,-168.05
6249,690110,SELFRIDGE ANGB/TRAIN,MI,42.608,-82.835
6250,725816,DUGWAY PG UTAH/MICHALES AAF,UT,40.183,-112.933
6253,749177,SANTA ROSA ISLAND,CA,33.933,-120.117
6256,702031,MOSES POINT,AK,64.7,-162.05
6257,725101,READING SPAATZ FIELD,PA,40.367,-75.967
6258,704090,ATTU,AK,52.833,173.183
6260,725900,FORT BRAGG,CA,39.4,-123.82
6261,749175,GOAT ROCK BEACH,CA,38.433,-123.133
6262,749094,HERINGTON MUNI,KS,38.7,-96.817
6263,749166,DESERT CENTER AAF,CA,33.75,-115.333
6264,749168,RICE AAF,CA,34.067,-114.833
6266,701780,RALPH M CALHOUN MEML ARPT,AK,65.175,-152.107
6271,749099,INDEPENDENCE KANSAS AAF,KS,37.166,-95.766
6272,724361,COLUMBUS BAKALAR,IN,39.267,-85.9
6273,749184,CITY COUNTY AIRPORT,OR,44.667,-121.167
6274,749224,KOYUK ALASKA,AK,64.866,-161.1
6275,749093,FREDERICK OKLAHOMA AAF,OK,34.366,-99.0
6276,749394,AMCHITKA ISLAND N,AK,51.65,178.667
6278,724510,DODGE CITY REGIONAL AIRPORT,KS,37.769,-99.968
6279,912853,HILO GENERAL LYMAN ARPT,HI,19.719,-155.053
6283,749204,FINCH POINT,AK,52.383,-172.417
6286,749091,VARISCO AIRFIELD,TX,30.667,-96.55
6287,726766,MONIDA,MT,44.567,-112.317
6290,723630,AMARILLO RICK HUSBAND INTL AI,TX,35.23,-101.704
6292,749203,KAVALGA ISLAND,AK,51.55,-178.8
6293,749056,SAN MARCOS TX/EDWARD GARY AFB,TX,29.883,-97.866
6295,723601,CHILDRESS MUNICIPAL AP,TX,34.427,-100.283
6296,722030,PALM BEACH INTERNATIONAL AIRP,FL,26.685,-80.099
6297,722359,GREENWOOD LEFLORE,MS,33.496,-90.087
6300,749080,COURTLAND,AL,34.65,-87.333
6303,724585,RUSSELL MUNICIPAL AIRPORT,KS,38.876,-98.809
6305,704545,AMCHITKA ISLAND,AK,51.383,179.267
6307,749074,FREEMAN MUNI,IN,38.933,-85.917
6308,749161,PYOTE AFB,TX,31.517,-103.133
6310,749098,DE RIDDER LOUISIANA AAB,LA,30.833,-93.366
6311,724800,BISHOP AIRPORT,CA,37.371,-118.358
6312,725660,WESTERN NE REGIONAL/HEILIG FI,NE,41.871,-103.593
6313,749075,LAWERENCEVILLE IL,IL,38.766,-87.6
6315,724880,RENO/TAHOE INTERNATIONAL AIRP,NV,39.484,-119.771
6316,749159,PAMPA AAF,TX,35.533,-100.75
6318,749000,ARNOLD AFB,TN,35.393,-86.086
6319,749095,NEWPORT ARKANSAS AAF,AR,35.633,-91.166
6320,749110,BRUNING AAF,NE,40.333,-97.417
6321,749158,FORT SUMNER MUNI,NM,34.483,-104.217
6322,722106,PAGE FIELD AIRPORT,FL,26.585,-81.861
6323,722970,LONG BEACH / DAUGHERTY FIELD,CA,33.812,-118.146
6325,725780,POCATELLO REGIONAL AIRPORT,ID,42.92,-112.571
6326,749112,FAIRMONT AAF,NE,40.583,-97.567
6327,749097,WINFIELD KS/STROTNER FLD,KS,37.166,-97.033
6331,727680,WOKAL FIELD/GLASGOW INTL AIRP,MT,48.214,-106.621
6332,725040,IGOR I SIKORSKY MEMORIAL AIRP,CT,41.164,-73.127
6333,749068,MAXTON NC/LAURINBURG MAXTON,NC,34.8,-79.366
6334,749092,COFFEYVILLE KANSAS AAF,KS,37.1,-95.583
6335,727796,CUT BANK MUNI,MT,48.603,-112.375
6336,749087,MARIANNA FLORIDA AAF,FL,30.833,-85.2
6337,749044,BOCA RATON FLORIDA AAF,FL,26.366,-80.1
6339,722595,FORT WORTH NAVAL AIR STATION,TX,32.767,-97.45
6344,722735,BISBEE DOUGLAS INTL,AZ,31.458,-109.606
6347,722636,DALHART MUNICIPAL,TX,36.017,-102.55
6349,749096,STUTTGART ARKANSAS AAF,AR,34.6,-91.583
6351,724635,LA JUNTA MUNICIPAL AIRPORT,CO,38.049,-103.513
6357,749155,RADAR BASE,TX,28.867,-100.517
6358,749231,ST. MATTHEW ISLAND,AK,60.35,-172.7
6359,724380,INDIANAPOLIS INTERNATIONAL AI,IN,39.725,-86.282
6363,724640,PUEBLO MEMORIAL AIRPORT,CO,38.289,-104.506
6364,724855,TONOPAH AIRPORT,NV,38.051,-117.09
6365,725190,SYRACUSE HANCOCK INTERNATIONA,NY,43.111,-76.104
6367,725510,LINCOLN MUNICIPAL AIRPORT,NE,40.851,-96.748
6368,725570,SIOUX GATEWAY/COL BUD DAY FIE,IA,42.391,-96.379
6369,726510,JOE FOSS FIELD AIRPORT,SD,43.578,-96.754
6370,722486,MONROE REGIONAL AIRPORT,LA,32.516,-92.041
6371,749090,WALTERBORO MUNI,SC,32.917,-80.65
6372,722655,WEBB AFB,TX,32.217,-101.517
6373,724010,RICHMOND INTERNATIONAL AIRPOR,VA,37.512,-77.323
6374,749078,BAINBRIDGE/AAF GA,GA,30.983,-84.633
6376,722533,HONDO MUNICIPAL AIRPORT,TX,29.36,-99.174
6377,749167,PINAL AIRPARK,AZ,32.511,-111.328
6379,704820,NIKOLSKI,AK,52.95,-168.85
6380,749160,PECOS TEXAS AAF,TX,31.4,-103.516
6381,722687,CAVERN CITY AIR TRML ARPT,NM,32.334,-104.258
6383,722696,HOLLOMAN AFB,NM,32.85,-106.1
6384,724663,PETERSON AFB,CO,38.817,-104.733
6388,722350,JACKSON INTERNATIONAL AIRPORT,MS,32.321,-90.078
