,usaf,name,state,lat,lon,elev,min_temp,mean_temp,max_temp,total_snow,total_precipitation,high_prcp_days,tornado_funnel_cloud,hail,severity_rating
2047,726815,MOUNTAIN HOME AFB,ID,43.05,-115.867,+0913.0,2.3,50.27890410958905,104.0,21.4,4.5,0.0,0.0,0.0,0.0
1980,726817,MULLAN PASS VOR,ID,47.45,-115.667,+1829.0,-20.9,38.03671232876712,86.0,0.0,45.88,0.0,0.0,0.0,0.0
351,720734,NAMPA MUNICIPAL AIRPORT,ID,43.581,-116.523,+0773.3,-4.0,51.84723756906077,104.0,0.0,0.0,0.0,0.0,0.0,0.0
2457,725780,POCATELLO REGIONAL AIRPORT,ID,42.92,-112.571,+1357.0,-11.0,46.26483516483517,100.9,206.99999999999997,13.2,0.0,0.0,0.0,0.0
2084,726818,REXBURG-MADISON COUNTY APT,ID,43.832,-111.808,+1481.9,-13.0,44.406301369863016,99.0,0.0,9.09,0.0,0.0,0.0,0.0
918,720322,SANDPOINT AIRPORT,ID,48.299,-116.56,+0648.3,-7.6,45.130578512396696,96.8,0.0,0.0,0.0,0.0,0.0,0.0
2085,726824,STANLEY RANGER STATION,ID,44.171,-114.927,+1979.7,-29.0,35.60619718309859,91.9,0.0,21.0,0.0,0.0,0.0,0.0
2354,724390,ABRAHAM LINCOLN CAPITAL AIRPO,IL,39.845,-89.684,+0181.1,-8.0,53.31287671232877,97.0,99.39999999999999,42.15,0.0,0.0,0.0,0.0
1532,722082,ALBERTUS AIRPORT,IL,42.246,-89.582,+0261.8,-17.1,48.17452054794519,96.3,0.0,26.09,0.0,0.0,0.0,0.0
1673,744655,AURORA MUNICIPAL AIRPORT,IL,41.77,-88.481,+0216.4,-22.0,48.75616438356164,97.0,0.0,35.82,0.0,0.0,0.0,0.0
1215,724975,CAIRO REGIONAL AIRPORT,IL,37.064,-89.219,+0097.8,-3.1,58.62655737704917,100.0,0.0,15.54,0.0,0.0,0.0,0.0
954,722074,CARMI MINICIPAL AIRPORT,IL,38.089,-88.123,+0118.3,-4.0,56.43784530386741,98.6,0.0,0.0,0.0,0.0,0.0,0.0
1602,724397,CENTRAL ILLINOIS REGIONAL AIR,IL,40.483,-88.95,+0263.7,-11.0,51.06958904109589,96.1,0.0,27.919999999999998,0.0,0.0,0.0,0.0
1481,744657,CENTRALIA MUNICIPAL ARPT,IL,38.515,-89.092,+0162.8,4.3,58.63869863013698,98.2,0.0,23.8,0.0,0.0,0.0,0.0
587,997338,CHICAGO,IL,42.0,-87.5,+0202.0,-7.2,49.62630057803468,96.6,0.0,0.0,0.0,0.0,0.0,0.0
2361,725340,CHICAGO MIDWAY INTL ARPT,IL,41.786,-87.752,+0186.5,-9.0,53.50493150684931,100.9,144.3,30.93,0.0,0.0,0.0,0.0
2406,725300,CHICAGO O'HARE INTERNATIONAL,IL,41.96,-87.932,+0201.8,-8.0,51.41260273972603,99.0,141.70000000000002,32.53,0.0,0.0,2.0,2.0
1620,725317,COLES COUNTY MEMO AIRPORT,IL,39.478,-88.28,+0219.8,-9.0,53.648219178082186,98.1,0.0,35.49,0.0,0.0,0.0,0.0
1531,722075,DE KALB TAYLOR MUNI ARPT,IL,41.932,-88.708,+0278.9,-15.2,48.141712707182315,95.5,0.0,29.88,0.0,0.0,0.0,0.0
1619,725316,DECATUR AIRPORT,IL,39.834,-88.866,+0205.7,-9.0,53.2172602739726,98.1,0.0,44.89,0.0,0.0,0.0,0.0
1617,725305,DUPAGE AIRPORT,IL,41.914,-88.246,+0229.8,-16.1,49.85890410958904,98.1,0.0,33.19,0.0,0.0,1.0,1.0
988,722172,EDGAR COUNTY AIRPORT,IL,39.7,-87.669,+0199.3,-8.9,52.10027397260275,96.3,0.0,23.6,0.0,0.0,0.0,0.0
1480,744656,FAIRFIELD MUNICIPAL ARPT,IL,38.379,-88.413,+0132.9,-5.4,55.42093663911846,97.7,0.0,36.67,0.0,0.0,0.0,0.0
1482,744658,FLORA MUNICIPAL AIRPORT,IL,38.665,-88.453,+0143.9,-7.6,54.61123287671233,98.6,0.0,0.0,0.0,0.0,0.0,0.0
1533,722089,GALESBURG MUNICIPAL ARPT,IL,40.933,-90.433,+0232.9,-12.5,49.347671232876706,95.0,0.0,25.38,0.0,0.0,0.0,0.0
1538,722127,GREATER KANKAKEE AIRPORT,IL,41.071,-87.846,+0191.7,-9.4,50.396153846153844,98.6,0.0,7.18,0.0,0.0,0.0,0.0
2360,725320,GREATER PEORIA REGIONAL AIRPO,IL,40.668,-89.684,+0198.1,-9.0,52.362191780821924,98.1,160.69999999999996,29.24,0.0,0.0,0.0,0.0
2363,725430,GREATER ROCKFORD AIRPORT,IL,42.193,-89.093,+0222.5,-18.0,49.50794520547945,100.0,133.4,40.04,0.0,0.0,2.0,2.0
1478,744652,HARRISBURG-RALEIGH AIRPORT,IL,37.811,-88.549,+0120.7,-5.8,54.492238805970146,97.9,0.0,22.95,0.0,0.0,0.0,0.0
1542,722149,ILLINOIS VALLEY RGNL-WALTER D,IL,41.352,-89.153,+0199.3,-8.1,50.61561643835616,95.9,0.0,6.68,0.0,0.0,0.0,0.0
1677,744666,JACKSONVILLE MUNICIPAL AIRPOR,IL,39.78,-90.238,+0190.2,-9.9,51.654341736694676,96.3,0.0,22.92,0.0,0.0,0.0,0.0
1841,725345,JOLIET REGIONAL AIRPORT,IL,41.5,-88.167,+0177.4,-16.4,51.62493150684932,98.4,0.0,27.150000000000002,0.0,0.0,0.0,0.0
1537,722126,LANSING MUNICIPAL AP,IL,41.54,-87.532,+0187.8,-11.2,50.07119113573407,97.2,0.0,22.27,0.0,0.0,0.0,0.0
1625,725348,LEWIS UNIVERSITY AIRPORT,IL,41.604,-88.085,+0201.2,-9.4,51.43376205787782,98.2,116.8,30.45,0.0,0.0,0.0,0.0
1574,722972,LITCHFIELD MUNICIPAL AIRPORT,IL,39.163,-89.675,+0210.3,-8.5,52.55232876712328,97.0,0.0,35.15,0.0,0.0,0.0,0.0
1678,744672,LOGAN COUNTY AIRPORT,IL,40.158,-89.335,+0182.0,-8.1,57.175159235668794,98.4,0.0,17.97,0.0,0.0,0.0,0.0
1256,725342,LRNCVLL-VINCNES INTL ARPT,IL,38.764,-87.606,+0130.8,-6.0,56.21562500000001,98.1,0.0,35.15,0.0,0.0,0.0,0.0
984,722157,MACOMB MUNICIPAL AIRPORT,IL,40.52,-90.652,+0215.5,-7.6,50.89911764705882,96.1,0.0,22.32,0.0,0.0,0.0,0.0
1693,A00017,MARSHALL COUNTY AIRPORT,IL,41.019,-89.386,+0173.1,-9.6,49.87653631284916,95.0,0.0,0.0,0.0,0.0,0.0,0.0
872,720170,METROPOLIS MUNICIPAL AIRPORT,IL,37.186,-88.751,+0117.0,-3.6,57.603287671232884,98.6,0.0,31.84,0.0,0.0,0.0,0.0
1518,720137,MORS MUNI-J.R. WSBRN FD AP,IL,41.425,-88.419,+0178.0,-14.8,49.966391184573,98.6,0.0,25.36,0.0,0.0,0.0,0.0
924,720330,MOUNT CARMEL MUNICIPAL AIRPOR,IL,38.607,-87.727,+0161.2,-4.0,56.79141274238226,100.8,0.0,26.21,0.0,0.0,0.0,0.0
1169,724335,MOUNT VERNON AIRPORT,IL,38.323,-88.858,+0146.3,-7.6,54.43685714285714,98.1,0.0,33.45,0.0,0.0,0.0,0.0
188,998499,NORTHERLY ISLAND,IL,41.856,-87.609,+0190.0,-8.0,51.23222222222223,97.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,744659,OLNEY-NOBLE AIRPORT,IL,38.722,-88.176,+0146.9,3.2,52.971489361702126,97.0,0.0,24.15,0.0,0.0,0.0,0.0
1676,744665,PALWAUKEE MUNICIPAL ARPT,IL,42.121,-87.905,+0193.9,-8.0,51.38602739726027,99.0,0.0,33.01,0.0,0.0,0.0,0.0
1675,744663,PITTSFIELD-PENSTON MUNI AP,IL,39.639,-90.778,+0216.4,-8.5,53.598630136986294,98.4,0.0,30.12,0.0,0.0,0.0,0.0
1548,722171,PONTIAC MUNICIPAL AIRPORT,IL,40.924,-88.624,+0200.9,-8.7,49.988385269121814,97.2,0.0,19.03,0.0,0.0,0.0,0.0
2270,725440,QUAD CITY INTERNATIONAL AIRPO,IL,41.465,-90.523,+0180.4,-11.0,51.33589041095891,98.1,0.0,32.58,0.0,0.0,0.0,0.0
1771,724430,QUINCY RGNL-BLDWN FLD ARPT,IL,39.937,-91.192,+0234.4,-9.9,53.025,99.0,0.0,32.58,0.0,0.0,0.0,0.0
1557,722194,RANTOUL NATL AVN CNTR-F ELLIO,IL,40.293,-88.142,+0224.6,-9.6,51.069315068493154,98.4,0.0,17.95,0.0,0.0,0.0,0.0
915,720319,ROBINSON MUNICIPAL AIRPORT,IL,39.016,-87.65,+0140.8,-7.8,52.125568181818174,97.5,0.0,30.52,0.0,0.0,0.0,0.0
1552,722182,ROCHELLE MUNI ARPT-KORITZ FIE,IL,41.893,-89.078,+0238.1,-22.9,47.80520547945205,96.8,0.0,18.72,0.0,0.0,0.0,0.0
1168,724330,SALEM-LECKRONE AIRPORT,IL,38.65,-88.967,+0173.7,3.0,59.35165562913907,97.9,0.0,26.66,0.0,0.0,0.0,0.0
2036,724338,SCOTT AFB MIDAMERIC,IL,38.533,-89.833,+0140.0,-6.3,55.844109589041096,100.6,95.60000000000001,33.89,0.0,0.0,0.0,0.0
1170,724336,SOUTHERN ILLINOIS AIRPORT,IL,37.78,-89.25,+0123.8,-5.8,56.41835616438357,99.0,0.0,34.87,0.0,0.0,0.0,0.0
1479,744653,SPARTA COMMUNITY-HUNTER FIELD,IL,38.149,-89.699,+0164.0,-5.8,55.605753424657536,98.2,0.0,30.48,0.0,0.0,0.0,0.0
1253,725314,ST LOUIS DOWNTOWN AIRPORT,IL,38.571,-90.157,+0125.9,-5.8,56.05424657534247,100.9,0.0,52.87,1.0,0.0,0.0,1.0
1601,724395,ST LOUIS REGIONAL AIRPORT,IL,38.883,-90.05,+0165.5,-5.8,54.685753424657534,98.6,0.0,11.49,0.0,0.0,0.0,0.0
1674,744662,TAYLORVILLE MINICIPAL ARPT,IL,39.534,-89.328,+0189.6,-8.7,52.640547945205476,96.1,0.0,24.77,0.0,0.0,0.0,0.0
1000,722204,TRI-TOWNSHIP AIRPORT,IL,42.046,-90.108,+0187.8,-18.4,47.89813664596274,96.8,0.0,0.0,0.0,0.0,0.0,0.0
1618,725315,UNIVERSI OF IL WILLARD APT,IL,40.04,-88.278,+0229.8,-9.4,52.51095890410958,100.0,0.0,31.08,0.0,0.0,0.0,0.0
955,722076,VERMILION COUNTY AIRPORT,IL,40.2,-87.6,+0202.4,-8.7,52.50344827586206,98.4,0.0,32.910000000000004,0.0,0.0,0.0,0.0
596,997735,WAUKEGAN HARBOR,IL,42.35,-87.82,+0188.0,-9.2,46.54135802469136,97.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,725347,WAUKEGAN REGIONAL AIRPORT,IL,42.417,-87.867,+0221.6,-9.9,49.06,98.1,0.0,34.730000000000004,0.0,0.0,0.0,0.0
1621,725326,WHITESIDE CO ARPT-JOS H BITTO,IL,41.743,-89.676,+0197.2,-15.0,49.333704735376045,97.0,0.0,27.57,0.0,0.0,0.0,0.0
1171,724339,WILLIAMSON COUNTY RGNL APT,IL,37.75,-89.0,+0140.2,-6.0,56.36931506849316,98.6,0.0,18.04,0.0,0.0,0.0,0.0
1176,724385,ANRSN MUNI DRNGTON FLD AP,IN,40.117,-85.617,+0274.3,-9.9,50.854246575342465,97.0,0.0,21.2,0.0,0.0,0.0,0.0
602,997787,BURNS HARBOR,IN,41.65,-87.15,+0182.0,-3.1,51.3186301369863,94.5,0.0,0.0,0.0,0.0,0.0,0.0
1887,724363,COLUMBUS MUNI,IN,39.25,-85.883,+0200.0,-7.6,55.27616438356164,98.6,0.0,0.0,0.0,0.0,0.0,0.0
114,720903,DAVIESS COUNTY AIRPORT,IN,38.7,-87.13,+0143.3,-6.7,55.024861878453045,97.5,0.0,9.17,0.0,0.0,0.0,0.0
464,720543,DE KALB COUNTY AIRPORT,IN,41.3,-85.067,+0268.2,-7.6,49.4546218487395,95.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,725336,DELAWARE CO-JOHNSON FD APT,IN,40.234,-85.394,+0285.6,-8.0,54.10767123287671,97.0,0.0,30.29,0.0,0.0,0.0,0.0
1175,724384,EAGLE CREEK AIRPARK ARPT,IN,39.825,-86.296,+0250.9,-8.0,54.39095890410958,100.0,0.0,36.65,0.0,0.0,0.0,0.0
805,725354,ELKHART MUNICIPAL AIRPORT,IN,41.717,-85.983,+0237.1,-8.3,51.16610169491526,96.8,0.0,0.0,0.0,0.0,0.0,0.0
2235,724320,EVANSVILLE REGIONAL AIRPORT,IN,38.044,-87.521,+0121.9,-6.0,57.077260273972605,100.9,18.4,46.19,0.0,0.0,0.0,0.0
2500,725330,FORT WAYNE INTERNATIONAL AIRP,IN,40.971,-85.206,+0241.1,-9.0,51.096428571428575,96.1,96.7,34.980000000000004,0.0,0.0,0.0,0.0
347,720736,FULTON COUNTY AIRPORT,IN,41.066,-86.182,+0241.1,-9.4,50.810256410256414,95.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,725337,GARY/CHICAGO AIRPORT,IN,41.617,-87.417,+0180.1,-8.1,50.77817679558011,96.8,0.0,4.14,0.0,0.0,0.0,0.0
1934,724388,GOSHEN MUNI,IN,41.533,-85.8,+0252.0,-8.0,50.28489010989011,93.9,0.0,28.84,0.0,0.0,0.0,0.0
1254,725335,GRISSOM AFB AIRPORT,IN,40.65,-86.15,+0247.5,-10.3,51.301643835616446,97.5,162.60000000000002,30.42,0.0,0.0,0.0,0.0
1173,724365,HUNTINGBURG AIRPORT,IN,38.249,-86.954,+0161.2,-7.6,55.966849315068494,98.1,0.0,41.84,0.0,0.0,0.0,0.0
101,720575,INDIANAPOLIS EXECUTIVE AIRPOR,IN,40.031,-86.251,+0281.0,-10.3,51.11561643835617,97.2,0.0,35.41,0.0,0.0,0.0,0.0
2462,724380,INDIANAPOLIS INTERNATIONAL AI,IN,39.725,-86.282,+0241.1,-9.4,53.93315068493151,99.0,59.400000000000006,38.31,0.0,0.0,0.0,0.0
254,744660,JASPER COUNTY AIRPORT,IN,40.948,-87.183,+0212.1,-14.8,49.30552325581395,95.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,724387,KOKOMO MUNICIPAL AIRPORT,IN,40.528,-86.059,+0253.0,-9.4,51.85966850828729,97.0,0.0,6.94,0.0,0.0,0.0,0.0
203,721029,LA PORTE MUNICIPAL AIRPORT,IN,41.572,-86.735,+0247.2,-9.4,49.07397260273972,97.3,0.0,21.58,0.0,0.0,0.0,0.0
226,720961,LOGANSPORT CASS COUNTY AIRPOR,IN,40.711,-86.375,+0225.3,-11.2,49.15564971751412,95.0,0.0,0.0,0.0,0.0,0.0,0.0
365,744214,MARION MUNICIPAL AP,IN,40.483,-85.683,+0263.0,-11.7,50.70164835164835,94.1,0.0,6.51,0.0,0.0,0.0,0.0
533,997339,MICHIGAN CITY,IN,41.73,-86.93,+0197.0,-2.4,51.08520547945205,94.1,0.0,0.0,0.0,0.0,0.0,0.0
214,726358,MICHIGAN CITY MUNICIPAL AIRPO,IN,41.703,-86.821,+0200.3,-4.0,49.77784090909091,93.2,0.0,0.0,0.0,0.0,0.0,0.0
1174,724375,MONROE COUNTY AIRPORT,IN,39.133,-86.617,+0257.3,-9.0,54.50555555555556,97.0,0.0,41.08,0.0,0.0,0.0,0.0
1622,725327,PORTER COUNTY MUNICIPAL AIRPO,IN,41.453,-87.006,+0234.7,-9.4,50.197260273972596,98.1,0.0,23.830000000000002,0.0,0.0,0.0,0.0
2236,724386,PURDUE UNIVERSITY AIRPORT,IN,40.412,-86.937,+0182.6,-9.0,52.14520547945205,100.0,0.0,25.0,0.0,0.0,0.0,0.0
1172,724356,SHELBYVILLE MINUCIPAL ARPT,IN,39.578,-85.803,+0245.1,-7.1,55.50301369863013,100.0,0.0,42.24,0.0,0.0,0.0,0.0
2265,725350,SOUTH BEND REGIONAL AIRPORT,IN,41.707,-86.316,+0235.6,-8.0,50.90602739726027,99.0,285.00000000000006,36.53,0.0,0.0,0.0,0.0
469,720593,STARKE COUNTY AIRPORT,IN,41.333,-86.667,+0208.2,-9.4,47.352424242424235,96.8,0.0,0.0,0.0,0.0,0.0,0.0
1770,724373,TER HUTE INTL-HULMAN FD AP,IN,39.452,-87.309,+0175.3,-7.6,54.22931506849315,100.9,0.0,38.99,0.0,0.0,0.0,0.0
878,720266,WARSAW MUNICIPAL AIRPORT,IN,41.275,-85.84,+0259.1,-9.4,46.355448717948725,95.0,0.0,0.0,0.0,0.0,0.0,0.0
366,720436,ATKINSON MUNICIPAL AIRPORT,KS,37.45,-94.733,+0290.2,-6.0,57.486072423398326,104.2,0.0,25.720000000000002,0.0,0.0,0.0,0.0
5,720421,ATWOOD-RAWLNS CO CTY CO AP,KS,39.84,-101.042,+0911.7,-14.4,52.087500000000006,109.4,0.0,0.0,0.0,0.0,0.0,0.0
2241,724580,BLOSSER MUNICIPAL AIRPORT,KS,39.551,-97.651,+0447.8,-9.0,55.607967032967025,105.1,0.0,21.78,0.0,0.0,0.0,0.0
2239,724507,CHANUTE MARTIN JOHNSON APT,KS,37.67,-95.484,+0300.2,-2.9,59.141620111731854,107.1,0.0,30.07,0.0,0.0,0.0,0.0
199,720437,CHEYENNE COUNTY MUNICIPAL AIR,KS,39.767,-101.8,+1040.3,-16.1,52.04677871148459,110.1,0.0,0.0,0.0,0.0,0.0,0.0
1709,722005,COFFEY CO,KS,38.302,-95.725,+0357.5,-6.2,54.4156923076923,99.5,0.0,13.25,0.0,0.0,0.0,0.0
1187,724519,COFFEYVILLE MUNICIPAL ARPT,KS,37.091,-95.566,+0229.2,-2.9,59.82478873239436,108.0,0.0,27.94,0.0,0.0,0.0,0.0
1181,724504,COLONEL JAMES JABARA ARPT,KS,37.746,-97.221,+0433.1,-6.0,58.02049861495845,105.1,0.0,27.080000000000002,0.0,0.0,0.0,0.0
2448,724510,DODGE CITY REGIONAL AIRPORT,KS,37.769,-99.968,+0787.0,-7.6,56.30972222222222,109.0,28.1,12.65,0.0,0.0,0.0,0.0
1189,724604,ELKHART-MORTON CO AIRPORT,KS,37.0,-101.883,+1104.0,-3.6,56.56581196581197,106.0,0.0,6.09,0.0,0.0,0.0,0.0
1942,724556,EMPORIA MUNI,KS,38.332,-96.191,+0368.0,-5.1,56.543561643835616,105.1,0.0,32.1,0.0,0.0,0.0,0.0
1943,724565,FORBES FLD,KS,38.95,-95.65,+0329.0,-6.0,55.45671232876711,104.0,0.0,32.4,0.0,0.0,0.0,0.0
1868,724550,FT RILEY/MARSHALL A,KS,39.1,-96.767,+0320.0,-7.6,55.644505494505495,102.2,29.2,19.8,0.0,0.0,3.0,3.0
1941,724515,GARDEN CITY RGNL,KS,37.917,-100.717,+0881.0,-8.0,54.46887052341597,108.0,0.0,5.43,0.0,0.0,0.0,0.0
1185,724517,GREAT BEND MUNICIPAL ARPT,KS,38.35,-98.867,+0573.0,-8.0,55.487878787878785,107.1,0.0,12.31,0.0,0.0,0.0,0.0
1186,724518,HAYS REGIONAL AIRPORT,KS,38.85,-99.267,+0609.0,-11.9,54.0426997245179,107.1,0.0,7.87,0.0,0.0,0.0,0.0
2245,724655,HILL CITY MUNICIPAL ARPT,KS,39.376,-99.83,+0666.9,-11.0,54.72166666666667,111.0,0.0,12.77,0.0,0.0,0.0,0.0
55,720425,HUGOTON MUNI,KS,37.163,-101.371,+0954.9,-7.8,55.447058823529424,105.8,0.0,6.61,0.0,0.0,0.0,0.0
1940,724506,HUTCHINSON MUNI,KS,38.067,-97.85,+0470.0,-7.6,56.232782369145994,108.0,0.0,21.61,0.0,0.0,0.0,0.0
348,720426,INDEPENDENT MUNICIPAL AIRPORT,KS,37.158,-95.778,+0251.2,-5.1,58.11039325842697,108.7,0.0,24.99,0.0,0.0,0.0,0.0
51,720417,JOHNSON (STANTON CO MUNI)    ,KS,37.583,-101.733,+1013.5,-5.8,55.87083333333333,107.1,0.0,0.0,0.0,0.0,0.0,0.0
1179,724468,JOHNSON CO EXECUTIVE ARPT,KS,38.85,-94.739,+0326.1,-6.0,55.87087912087912,100.9,0.0,36.15,0.0,0.0,0.0,0.0
1938,724475,JOHNSON CO. INDUSTR,KS,38.833,-94.883,+0331.0,-7.1,55.29642857142857,102.0,0.0,36.43,0.0,0.0,0.0,0.0
1182,724508,LAWRENCE MUNICIPAL AIRPORT,KS,39.008,-95.212,+0253.6,-6.0,55.10000000000001,102.9,0.0,30.69,0.0,0.0,0.0,0.0
1184,724516,LIBERAL MUNICIPAL AIRPORT,KS,37.05,-100.967,+0875.7,-6.0,56.95070028011203,108.0,0.0,8.52,0.0,0.0,0.0,0.0
22,720781,LYONS RICE CO MUNI,KS,38.343,-98.227,+0515.4,-3.8,58.08378378378378,106.3,0.0,15.74,0.0,0.0,0.0,0.0
1188,724555,MANHATTAN REGIONAL AIRPORT,KS,39.135,-96.679,+0321.9,-7.6,55.59189944134077,104.0,0.0,30.78,0.0,0.0,0.0,0.0
1876,724505,MC CONNELL AFB,KS,37.617,-97.267,+0418.0,-5.8,58.24847645429362,104.9,72.80000000000001,25.9,0.0,0.0,3.0,3.0
2151,724520,MEDICINE LODGE,KS,37.284,-98.553,+0467.9,-2.9,58.26961325966852,111.9,7.2,20.74,0.0,0.0,0.0,0.0
1183,724509,NEWTON-CITY-COUNTY AIRPORT,KS,38.068,-97.275,+0467.0,-7.6,56.59944903581266,104.0,0.0,14.67,0.0,0.0,0.0,0.0
20,720433,NORTON MUNI,KS,39.85,-99.895,+0726.3,-9.4,52.87016574585635,107.6,0.0,0.0,0.0,0.0,0.0,0.0
18,720434,OAKLEY MUNI,KS,39.11,-100.816,+0928.1,-13.9,52.358260869565214,109.6,0.0,0.0,0.0,0.0,0.0,0.0
2240,724560,PHILIP BILLARD MUNICIPAL AIRP,KS,39.073,-95.626,+0267.0,-4.0,56.69972375690608,102.9,50.1,34.7,0.0,0.0,0.0,0.0
1490,745430,PRATT INDUSTRIAL AIRPORT,KS,37.702,-98.747,+0595.0,-4.5,57.555248618784525,108.9,0.0,11.75,0.0,0.0,0.0,0.0
2244,724650,RENNER FIELD/GOODLAND MINI AI,KS,39.367,-101.693,+1114.4,-9.9,55.71233766233766,107.1,64.3,10.69,0.0,0.0,0.0,0.0
2451,724585,RUSSELL MUNICIPAL AIRPORT,KS,38.876,-98.809,+0568.2,-11.0,54.98154269972451,108.0,0.0,14.96,0.0,0.0,0.0,0.0
2357,724586,SALINA MUNICIPAL AIRPORT,KS,38.8,-97.65,+0386.8,-7.6,56.28241758241759,106.0,0.0,30.78,0.0,0.0,0.0,0.0
17,720438,SCOTT CITY MUNI,KS,38.474,-100.885,+0903.1,-16.6,53.64453781512605,109.6,0.0,5.24,0.0,0.0,0.0,0.0
202,720422,SHALTZ FIELD AIRPORT,KS,39.428,-101.046,+0971.1,-16.2,52.18384401114206,109.9,0.0,10.51,0.0,0.0,0.0,0.0
1180,724502,STROTHER FIELD AIRPORT,KS,37.168,-97.037,+0350.5,-2.9,59.439944903581264,109.0,0.0,32.01,0.0,0.0,0.0,0.0
1491,745431,TRI-CITY AIRPORT,KS,37.328,-95.504,+0264.9,-4.0,58.553314917127075,108.0,0.0,28.94,0.0,0.0,0.0,0.0
24,720439,ULYSSES,KS,37.604,-101.374,+0934.8,-7.6,55.31999999999999,107.6,0.0,0.0,0.0,0.0,0.0,0.0
2238,724500,WICHITA EISENHOWER NATIONAL,KS,37.648,-97.43,+0402.6,-5.1,57.99340659340659,107.1,58.000000000000014,26.72,0.0,0.0,4.0,4.0
42,720451,ADDINGTON FLD,KY,37.686,-85.925,+0236.2,1.8,56.017127071823204,98.4,0.0,33.57,0.0,0.0,0.0,0.0
69,720449,ASHLAND RGNL,KY,38.555,-82.738,+0166.4,-2.9,54.4180790960452,95.0,0.0,29.88,0.0,0.0,0.0,0.0
2126,724350,BARKLEY REGIONAL AIRPORT,KY,37.056,-88.774,+0125.9,-4.0,58.85999999999999,100.9,27.5,45.63,0.0,0.0,0.0,0.0
196,720458,BIG SANDY REGIONAL AIRPORT,KY,37.751,-82.637,+0372.5,-1.5,56.6372602739726,93.7,0.0,0.0,0.0,0.0,0.0,0.0
2230,724220,BLUE GRASS AIRPORT,KY,38.041,-84.606,+0298.7,-5.1,57.11785714285714,98.1,64.1,48.05,0.0,0.0,0.0,0.0
2331,746716,BOW GRN-WARREN CO. RGNL AP,KY,36.965,-86.424,+0160.9,1.9,59.919780219780215,100.9,8.4,44.37,0.0,0.0,0.0,0.0
1930,724235,BOWMAN FLD,KY,38.217,-85.65,+0166.0,-7.1,58.00329670329671,104.0,0.0,43.33,0.0,0.0,0.0,0.0
21,720445,CAMPBELLVILLE / TAYLOR CO,KY,37.358,-85.309,+0280.7,1.4,55.50056338028169,96.8,0.0,0.0,0.0,0.0,0.0,0.0
1598,724233,CAPITAL CITY AIRPORT,KY,38.185,-84.903,+0245.1,-6.0,56.69010989010988,98.1,0.0,49.04,0.0,0.0,0.0,0.0
2229,724210,CINCINNATI/NORTHERN KENTUCKY,KY,39.044,-84.672,+0269.1,-8.0,55.38131868131868,95.0,46.9,47.92,0.0,0.0,0.0,0.0
96,720452,FLEMING/MASON AIRPORT,KY,38.542,-83.743,+0278.3,-3.1,54.714010989010994,95.4,0.0,0.0,0.0,0.0,0.0,0.0
2056,746710,FORT CAMPBELL (AAF)          ,KY,36.667,-87.5,+0174.0,-4.7,59.03890410958903,100.9,6.4,42.67,0.0,0.0,0.0,0.0
2035,724240,FORT KNOX/GODMAN,KY,37.9,-85.967,+0230.0,-7.2,55.81153846153846,98.1,18.4,39.129999999999995,0.0,0.0,0.0,0.0
1743,722322,GLASGOW MUNICIPAL AIRPORT,KY,37.033,-85.95,+0218.2,-4.9,57.28214285714286,99.7,0.0,40.64,0.0,0.0,0.0,0.0
1161,724238,HENDERSON CITY-COUNTY ARPT,KY,37.8,-87.683,+0118.0,-6.0,56.268681318681324,99.0,0.0,36.17,0.0,0.0,0.0,0.0
1769,724190,JULIAN CARROLL AIRPORT,KY,37.591,-83.314,+0416.1,-2.9,57.253571428571426,95.0,38.4,58.0,0.0,0.0,0.0,0.0
311,720447,KYLE OAKLEY FIELD AIRPORT,KY,36.665,-88.373,+0176.2,-5.8,58.659726027397255,100.4,0.0,0.0,0.0,0.0,0.0,0.0
2111,724243,LDON-CRBN APT-MGEE FLD APT,KY,37.087,-84.077,+0362.1,-0.9,56.56456043956044,97.0,0.0,50.550000000000004,0.0,0.0,0.0,0.0
2231,724230,LOUISVILLE INTL-STANDIFORD FI,KY,38.181,-85.739,+0148.7,-5.1,59.41291208791209,100.9,30.599999999999998,45.27,0.0,0.0,0.0,0.0
286,720455,MADISON AIRPORT,KY,37.633,-84.333,+0305.1,5.0,56.96239554317548,98.6,0.0,0.0,0.0,0.0,0.0,0.0
1525,720353,MIDDLESBORO-BELL COUNTY AIRPO,KY,36.611,-83.738,+0351.7,10.9,56.95821325648416,95.5,0.0,40.53,0.0,0.0,0.0,0.0
195,720456,MOUNT STERLING MONTGOMERY COU,KY,38.067,-83.983,+0311.2,1.4,55.62077562326869,95.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,724237,OWENSBORO-DAVIESS COUNTY AIRP,KY,37.75,-87.167,+0122.8,-5.8,57.49013698630138,99.0,0.0,40.74,0.0,0.0,1.0,1.0
67,720464,PIKE CO HATCHER FLD,KY,37.562,-82.566,+0449.0,8.6,57.05331412103747,92.1,0.0,0.0,0.0,0.0,0.0,0.0
