,state,name,min_temp
2712,MS,MCCOMB PIKE COUNTY AP,-57.1
2713,MS,VICKSBURG,-57.1
2714,MS,MERIDIAN NAAS,-57.1
2715,MS,JACKSON INTERNATIONAL AP,-57.1
2716,MS,MERIDIAN KEY FIELD,-57.1
2717,MS,HOLLY SPRINGS 4 N            ,-57.1
2718,MS,NEWTON 5 ENE                 ,-57.1
2719,MS,WEST DELTA 27A               ,-18.4
2720,MS,WEST DELTA OIL PLATFORM,-18.4
2721,MS,HAWKINS FLD,1.0
2722,MS,HAWKINS FIELD AIRPORT,1.0
2723,MS,ROSCOE TURNER AIRPORT,1.4
2724,MS,OLIVE BRANCH,1.4
2725,MS,OLIVE BRANCH AIRPORT,1.4
2726,MS,UNIVERSITY OXFORD,1.4
2727,MS,OXFORD UNIV,1.4
2728,MS,TUNICA MUNICIPAL AIRPORT,3.0
2729,MS,TUPELO REGIONAL AIRPORT,3.9
2730,MS,MONROE CO,5.0
2731,MS,MONROE COUNTY AIRPORT,5.0
2732,MS,GOLDEN TRIANGLE RGNL,6.1
2733,MS,GOLDEN TRIANGLE RGNL APT,6.1
2734,MS,COLUMBUS AFB,6.1
2735,MS,COLUMBUS AFB AIRPORT,6.1
2736,MS,GEORGE M BRYAN,6.8
2737,MS,GEORGE M BRYAN AIRPORT,6.8
2738,MS,CLEVELAND MUNICIPAL AIRPORT,8.4
2739,MS,CLEVELAND MUNI,8.4
2740,MS,RANGE B,9.0
2741,MS,GREENWOOD-LEFLORE AIRPORT,9.0
2742,MS,MID DELTA REGIONAL AIRPORT,10.0
2743,MS,MERIDIAN NAS/MC CAIN FD AP,10.9
2744,MS,VICKSBURG MUNICIPAL AIRPORT,12.2
2745,MS,KEY FIELD AIRPORT,12.9
2746,MS,JACKSON INTERNATIONAL AIRPORT,12.9
2747,MS,JOHN BELL WILLIAMS AIRPORT,14.0
2748,MS,NATCHEZ/HARDY(AWOS)          ,14.0
2749,MS,HRDY-ANRES FD NTCHZ-ADAMS COU,14.0
2750,MS,HESLER NOBLE FLD,14.7
2751,MS,BROOKHAVEN LINCOLN COUNTY AIR,15.8
2752,MS,MCOM/PIKE CO/J E LWS FD AP,16.0
2753,MS,HATTIESBURG LAUREL,16.0
2754,MS,HATTIESBURG-LAUREL RGNL AP,16.0
2755,MS,BAY SAINT LOUIS,17.6
2756,MS,STENNIS INTERNATIONAL AIRPORT,17.6
2757,MS,BOBBY L CHAIN MUNI AIRPORT,18.0
2758,MS,FLETCHER FIELD AIRPORT,19.4
2759,MS,TRENT LOTT INTL,19.9
2760,MS,TRENT LOTT INTL AIRPORT,19.9
2761,MS,PICAYUNE MUNI,21.2
2762,MS,KEESLER AFB,21.6
2763,MS,KEESLER AIR FORCE BASE,21.6
2764,MS,GULFPORT-BILOXI INTL ARPT,23.0
2765,MS,BAY WAVELAND YACHT CLUB,34.2
2766,MT,GLASGOW # 2                  ,-57.1
2767,MT,HAVRE,-57.1
2768,MT,CUSTER,-57.1
2769,MT,BOZEMAN GALLATIN FIELD,-57.1
2770,MT,BUTTE SILVER BOW CO ARPT,-57.1
2771,MT,DILLON,-57.1
2772,MT,DRUMMOND AVIATION,-57.1
2773,MT,LIVINGSTON MISSION FIELD,-57.1
2774,MT,SUPERIOR,-57.1
2775,MT,WHITEHALL,-57.1
2776,MT,ST MARIE,-57.1
2777,MT,BILLINGS MUNICIPAL ARPT,-57.1
2778,MT,LEWISTOWN MUNICIPAL ARPT,-57.1
2779,MT,MILES CITY MUNICIPAL ARPT,-57.1
2780,MT,CUT BANK MUNI AP,-57.1
2781,MT,GREAT FALLS INTL ARPT,-57.1
2782,MT,HELENA ARPT,-57.1
2783,MT,KALISPELL GLACIER PK INT'L AR,-57.1
2784,MT,MISSOULA JOHNSON-BELL FLD,-57.1
2785,MT,GLASGOW INTL ARPT,-57.1
2786,MT,HAVRE CITY-COUNTY AP,-57.1
2787,MT,ST. MARY 1 SSW               ,-57.1
2788,MT,DILLON 18 WSW                ,-57.1
2789,MT,LEWISTOWN 42 WSW             ,-57.1
2790,MT,WOLF POINT 34 NE             ,-57.1
2791,MT,WOLF POINT 29 ENE            ,-57.1
2792,MT,GALLATIN FIELD AIRPORT,-45.0
2793,MT,BERT MOONEY AIRPORT,-40.0
2794,MT,GOLF (SIMMS)                 ,-37.1
2795,MT,HAVRE CITY-COUNTY AIRPORT,-36.9
2796,MT,DILLON AIRPORT,-36.0
2797,MT,INDIA (ULM)                  ,-35.5
2798,MT,L M CLAYTON,-35.0
2799,MT,L M CLAYTON AIRPORT,-35.0
2800,MT,HELENA REGIONAL AIRPORT,-35.0
2801,MT,FOXTROT (AUGUSTA)            ,-34.1
2802,MT,GLACIER PARK INTERNATIONAL AI,-34.1
2803,MT,JORDAN,-34.1
2804,MT,JORDAN AIRPORT,-34.1
2805,MT,JULIE (POWER)                ,-32.6
2806,MT,GREAT FALLS,-32.1
2807,MT,GREAT FALLS INTERNATIONAL AIR,-32.1
2808,MT,MALMSTROM AFHP,-31.5
2809,MT,MALMSTROM AFHP HELIPORT,-31.5
2810,MT,WOKAL FIELD/GLASGOW INTL AIRP,-31.0
2811,MT,MIKE (MOORE)                 ,-29.4
2812,MT,CUT BANK MUNICIPAL AIRPORT,-29.0
2813,MT,FRANK WILEY FIELD AIRPORT,-29.0
2814,MT,HOTEL (FAIRFIELD)            ,-28.7
2815,MT,KILO (HARLOWTOWN)            ,-27.9
2816,MT,BAKER MUNI,-27.0
2817,MT,BAKER MUNICIPAL AIRPORT,-27.0
2818,MT,MISSION FIELD AIRPORT,-27.0
2819,MT,SIDNEY-RICHLAND MUNI,-27.0
2820,MT,SIDNEY-RICHLAND MUNI ARPT,-27.0
2821,MT,ECHO (WINIFRED)              ,-25.6
2822,MT,DELTA (DENTON)               ,-25.6
2823,MT,DAWSON COMMUNITY AIRPORT,-25.1
2824,MT,DAWSON COMMUNITY,-25.1
2825,MT,BILLINGS LOGAN INTERNATIONAL,-25.1
2826,MT,RAVALLI CO,-23.8
2827,MT,ALPHA (RAYNESFORD)           ,-23.8
2828,MT,BRAVO (GEYSER)               ,-23.8
2829,MT,NOVEMBER (GRASS RANGE)       ,-23.3
2830,MT,CHARLIE (STANFORD)           ,-23.1
2831,MT,OSCAR (ROY)                  ,-22.5
2832,MT,MISSOULA INTERNATIONAL AIRPOR,-18.9
2833,MT,LIMA (JUDITH GAP)            ,-14.8
2834,MT,YELLOWSTONE,5.0
2835,MT,YELLOWSTONE AIRPORT,5.0
2836,NC,PINEY ISLAND,-57.1
2837,NC,HATTERAS,-57.1
2838,NC,HICKORY REGIONAL AP,-57.1
2839,NC,LAURINBURG AAB,-57.1
2840,NC,GOLDSBORO SEYMOUR JOHNSON AFB,-57.1
2841,NC,ROCKY MOUNT,-57.1
2842,NC,WARRENTON WB AP,-57.1
2843,NC,LUMBERTON MUNICIPAL AP,-57.1
2844,NC,NEW BERN CRAVEN CO REGL AP,-57.1
2845,NC,KINSTON STALLINGS AFB,-57.1
2846,NC,FORT BRAGG SIMMONS AAF,-57.1
2847,NC,BOGUE FIELD MCAF,-57.1
2848,NC,CHERRY POINT/MCAS ASOS 2     ,-57.1
2849,NC,WINSTON-SALEM REYNOLDS AP,-57.1
2850,NC,ELIZABETH CITY MUNICIPAL AP,-57.1
2851,NC,WEEKSVILLE NAF,-57.1
2852,NC,ASHEVILLE AIRPORT,-57.1
2853,NC,GREENSBORO GREENSBORO-HIGH PO,-57.1
2854,NC,WILMINGTON,-57.1
2855,NC,CHERRY POINT MCAS,-57.1
2856,NC,CHARLOTTE DOUGLAS MUNICIPAL A,-57.1
2857,NC,NEW RIVER MCAS,-57.1
2858,NC,HATTERAS BILLY MITCHELL AP,-57.1
2859,NC,MANTEO NAAS,-57.1
2860,NC,DURHAM 11 W                  ,-57.1
2861,NC,ASHEVILLE 8 SSW              ,-57.1
2862,NC,ASHEVILLE 13 S               ,-57.1
2863,NC,ASHE CO,-7.8
2864,NC,ASHE COUNTY AIRPORT,-7.8
2865,NC,ASHEVILLE REGIONAL AIRPORT,0.0
2866,NC,ANDREWS MURPHY,0.5
2867,NC,ANDREWS-MURPHY AIRPORT,0.5
2868,NC,MACON COUNTY AIRPORT,0.9
2869,NC,MT AIRY SURRY CO,2.7
2870,NC,MOUNT AIRY/SURRY CO ARPT,2.7
2871,NC,BOONE WATAUGA HOSPTL,2.8
2872,NC,BOONE,2.8
2873,NC,WILKES CO,3.2
2874,NC,WILKES COUNTY AIRPORT,3.2
2875,NC,HENDERSON OXFORD,4.8
2876,NC,HENDERSON-OXFORD AIRPORT,4.8
2877,NC,HICKORY REGIONAL AIRPORT,5.0
2878,NC,PIEDMONT TRIAD INTERNATIONAL,5.0
2879,NC,LINCOLNTON LINCOLN,5.5
2880,NC,LICONTN-LINCOLN CO RGNL AP,5.5
2881,NC,STATESVILLE RGNL,5.9
2882,NC,STATESVILLE MUNICIPAL ARPT,5.9
2883,NC,FOOTHILLS RGNL,6.1
2884,NC,MORGANTON-LENOIR AIRPORT,6.1
2885,NC,SMITH REYNOLDS,6.1
2886,NC,SMITH REYNOLDS AIRPORT,6.1
2887,NC,RURFTON CO-MARCHMAN FLD AP,6.8
2888,NC,RUTHERFORDTON,6.8
2889,NC,PERSON CO,6.8
2890,NC,PERSON COUNTY AIRPORT,6.8
2891,NC,BURLINGTON ALAMANCE,7.0
2892,NC,BURLINGTON ALAMANCE RGL AP,7.0
2893,NC,ROCKINGHAM COUNTY NC SHILOH A,7.2
2894,NC,DAVIDSON CO,7.2
2895,NC,DAVIDSON COUNTY AIRPORT,7.2
2896,NC,SHELBY MUNI,7.2
2897,NC,SHELBY MUNICIPAL AIRPORT,7.2
2898,NC,ROWAN COUNTY ARPT,7.2
2899,NC,ROWAN COUNTY AIRPORT,7.2
2900,NC,ASHEBORO RGNL,7.7
2901,NC,ASHEBORO MUNICIPAL AIRPORT,7.7
2902,NC,GASTONIA MUNI,8.1
2903,NC,GASTONIA MUNICIPAL AIRPORT,8.1
2904,NC,SILER CITY MUNICIPAL AIRPORT,8.2
2905,NC,CONCORD RGNL,8.6
2906,NC,CONCORD REGIONAL AIRPORT,8.6
2907,NC,MOORE CO,9.0
2908,NC,MOORE COUNTY AIRPORT,9.0
2909,NC,STANLY CO,9.0
2910,NC,STANLEY COUNTY AIRPORT,9.0
2911,NC,CHARLOTTE/DOUGLAS INTERNATION,9.0
2912,NC,SANFORD,9.5
2913,NC,SANFORD-LEE COUNTY RGNL ARPT,9.5
2914,NC,MACKALL AAF,10.0
2915,NC,MACKALL AAF AIRPORT,10.0
2916,NC,RALEIGH-DURHAM INTERNATIONAL,10.0
2917,NC,TRI CO,10.0
2918,NC,TRI-COUNTY AIRPORT,10.0
2919,NC,MONROE AIRPORT,10.0
2920,NC,HALIFAX NORTHAMPTON REGIONAL,10.4
2921,NC,FRANKLIN CO,10.4
2922,NC,FRANKLIN COUNTY AIRPORT,10.4
2923,NC,DUPLIN CO,10.4
2924,NC,DUPLIN COUNTY AIRPORT,10.4
2925,NC,WADESBORO ANSON CO,11.1
2926,NC,ANSON COUNTY AIRPORT JEFF CLO,11.1
2927,NC,TARBORO EDGECOMBE AIRPORT,11.8
2928,NC,HARTNETT COUNTY,12.0
2929,NC,HARNETT COUNTY AIRPORT,12.0
2930,NC,FORT BRAGG/SIMMONS,12.2
2931,NC,SIMMONS AAF AIRPORT,12.2
2932,NC,RICHMOND COUNTY AIRPORT,12.2
2933,NC,SEYMOUR JOHNSON AFB,12.6
2934,NC,SEYMOUR-JOHNSON AFB AIRPORT,12.6
2935,NC,JACKSONVILLE (AWOS)          ,12.9
2936,NC,ALBERT J ELLIS AIRPORT,12.9
2937,NC,ROCKY MOUNT WILSON,12.9
2938,NC,ROCKY MOUNT-WILSON RGN APT,12.9
2939,NC,POPE FIELD,13.5
2940,NC,POPE AFB AIRPORT,13.5
2941,NC,JOHNSTON CO,14.0
2942,NC,JOHNSTON COUNTY AIRPORT,14.0
2943,NC,GOLDSBORO WAYNE MUNI,14.0
2944,NC,GOLDSBORO-WAYNE MUNI ARPT,14.0
2945,NC,CURRITUCK CO,14.4
2946,NC,CURRITUCK COUNTY AIRPORT,14.4
2947,NC,ELZ CTY CG/AIR STN RGNL AP,15.1
2948,NC,MAXTON,15.1
2949,NC,LAURINBURG-MAXTON AIRPORT,15.1
2950,NC,FAYETTEVILLE RGNL G,15.1
2951,NC,FAYETT RGNL/GRANNIS FLD AP,15.1
2952,NC,WARREN FLD,15.3
2953,NC,WARREN FIELD AIRPORT,15.3
2954,NC,SAMPSON CO,15.3
2955,NC,SAMPSON COUNTY AIRPORT,15.3
2956,NC,KINSTON RGNL JETPORT,15.6
2957,NC,KINSTON REGIONAL JETPORT AT S,15.6
2958,NC,PITT GREENVILLE,15.8
2959,NC,PITT-GREENVILLE AIRPORT,15.8
2960,NC,C L BROWN JR FLD,15.8
2961,NC,CURTIS L BROWN JR FLD ARPT,15.8
2962,NC,LUMBERTON MUNI,16.0
2963,NC,LUMBERTON MUNICIPAL ARPT,16.0
2964,NC,BOGUE FIELD MARINE CORPS AUXI,16.0
2965,NC,DUCK PIER,16.5
2966,NC,JACKSONVILLE,17.1
2967,NC,NORTHEASTERN RGNL,17.1
2968,NC,NORTHEASTERN REGIONAL ARPT,17.1
2969,NC,COLUMBUS CO MUNI,17.4
2970,NC,COLUMBUS CO MUNICIPAL ARPT,17.4
2971,NC,CRAVEN COUNTY REG AIRPORT,18.0
2972,NC,FIRST FLIGHT,18.3
2973,NC,FIRST FLIGHT AIRPORT,18.3
2974,NC,BRUNSWICK CO,18.5
2975,NC,BRUNSWICK COUNTY AIRPORT,18.5
2976,NC,DARE CO RGNL,18.5
2977,NC,DARE COUNTY REGIONAL AIRPORT,18.5
2978,NC,OREGON INLET MARINA,18.7
2979,NC,WILMINGTON INTL,19.0
2980,NC,WILMINGTON INTERNATIONAL AIRP,19.0
2981,NC,MICHAEL J SMITH FLD,19.9
2982,NC,MICHAEL J SMITH FLD ARPT,19.9
2983,NC,BEAUFORT  NC,20.3
2984,NC,JOHN MERCER PIER,20.8
2985,NC,BILLY MITCHELL AIRPORT,21.9
2986,NC,CAPE LOOKOUT  NC,22.6
2987,NC,USMC BOMB RANGE BT-11        ,25.0
2988,ND,GRAND FORKS INTERNATIONAL AP,-57.1
2989,ND,JAMESTOWN MUNICIPAL ARPT,-57.1
2990,ND,PEMBINA,-57.1
2991,ND,WILLISTON,-57.1
2992,ND,GRAND FORKS AF,-57.1
2993,ND,FARGO HECTOR ARPT,-57.1
2994,ND,BISMARCK MUNICIPAL ARPT,-57.1
2995,ND,DICKINSON MUNICIPAL AP,-57.1
2996,ND,MINOT FAA AP,-57.1
2997,ND,WILLISTON SLOULIN FIELD INTL,-57.1
2998,ND,GARRISON,-57.1
2999,ND,JAMESTOWN 38 WSW             ,-57.1
3000,ND,MEDORA 7 E                   ,-57.1
3001,ND,NORTHGATE 5 ESE              ,-57.1
3002,ND,OSCAR (ANTLER)               ,-38.0
3003,ND,GRAND FORKS INTL,-36.9
3004,ND,GRAND FORKS INTERNATIONAL AIR,-36.9
3005,ND,CROSBY MUNICIPAL AIRPORT,-36.4
3006,ND,CANDO MUNICIPAL AIRPORT,-34.6
3007,ND,HETTINGER MUNI,-33.0
3008,ND,HETTINGER MUNICIPAL ARPT,-33.0
3009,ND,ROLLA MUNICIPAL AIRPORT,-32.8
3010,ND,HUTSON FIELD AIRPORT,-32.8
3011,ND,RUGBY MUNI,-32.8
3012,ND,RUGBY MUNICIPAL AIRPORT,-32.8
3013,ND,CAVALIER MUNICIPAL AIRPORT,-32.8
3014,ND,WALHALLA MUNICIPAL AIRPORT,-32.8
3015,ND,MIKE (KENMARE)               ,-31.5
3016,ND,GRAND FORKS AFB,-31.5
3017,ND,GRAND FORKS AFB AIRPORT,-31.5
3018,ND,TIOGA MUNICIPAL AIRPORT,-31.0
3019,ND,LIMA (BOWBELLS)              ,-30.8
3020,ND,KILO (DONNYBROOK 2)          ,-29.2
3021,ND,GLEN ULLIN REGIONAL,-29.2
3022,ND,MINOT AFB,-29.2
3023,ND,MINOT AFB AIRPORT,-29.2
3024,ND,WATFORD CITY MUNI,-29.2
3025,ND,WATFORD CITY MUNICIPAL AIRPOR,-29.2
3026,ND,STANLEY MUNICIPAL AIRPORT,-29.2
3027,ND,COOPERSTOWN MUNICIPAL AIRPORT,-29.2
3028,ND,GOLF (PLAZA)                 ,-28.8
3029,ND,CHARLIE (RUSO)               ,-28.7
3030,ND,HOTEL (PARSHALL)             ,-27.9
3031,ND,HECTOR INTERNATIONAL AIRPORT,-27.9
3032,ND,DEVILS LAKE MUNI,-27.9
3033,ND,DEVILS LAKE MUNI AIRPORT,-27.9
3034,ND,JULIET (DONNYBROOK)          ,-27.8
3035,ND,BARNES COUNTY MUNICIPAL AIRPO,-27.4
3036,ND,LINTON MUNICIPAL AIRPORT,-27.4
3037,ND,HARRY STERN,-27.4
3038,ND,HARRY STERN AIRPORT,-27.4
3039,ND,ECHO (RYDER)                 ,-27.2
3040,ND,BISMARCK MUNICIPAL AIRPORT,-27.0
3041,ND,INDIA (PALERMO)              ,-26.3
3042,ND,GWINNER ROGER MELROE FLD,-25.6
3043,ND,GWINNER ROGER MELROE FIELD AI,-25.6
3044,ND,CARRINGTON MUNICIPAL AIRPORT,-25.6
3045,ND,BEACH AIRPORT,-25.6
3046,ND,JAMESTOWN REGIONAL AIRPORT,-25.1
3047,ND,DICKINSON THEODORE ROOSEVELT,-25.1
3048,ND,ALPHA (BALFOUR)              ,-24.9
3049,ND,FOXTROT (RYDER 2)            ,-24.0
3050,ND,MERCER COUNTY REGIONAL AIRPOR,-23.8
3051,ND,MANDAN MUNICIPAL AIRPORT,-23.8
3052,ND,MINOT INTERNATIONAL ARPT,-23.1
3053,ND,BRAVO (VELVA)                ,-22.7
3054,ND,DELTA (MAX)                  ,-17.3
3055,NE,LINCOLN AFB,-57.1
3056,NE,CHADRON MUNICIPAL AP,-57.1
3057,NE,HAYES CENTER,-57.1
3058,NE,SIDNEY MUNICIPAL AP,-57.1
3059,NE,IMPERIAL FAA AP,-57.1
3060,NE,GRAND ISLAND ARPT,-57.1
3061,NE,LINCOLN AIR BASE,-57.1
3062,NE,NORFOLK KARL STEFAN MEM ARPT,-57.1
3063,NE,OMAHA EPPLEY AIRFIELD,-57.1
3064,NE,NORTH PLATTE LEE BIRD FIELD,-57.1
3065,NE,SCOTTSBLUFF W B HEILIG FIEL,-57.1
3066,NE,LEXINGTON,-57.1
3067,NE,TRENTON MUNICIPAL AIRPORT,-57.1
3068,NE,HARRISON 20 SSE              ,-57.1
3069,NE,WHITMAN 5 ENE                ,-57.1
3070,NE,LINCOLN 8 ENE                ,-57.1
3071,NE,LINCOLN 11 SW                ,-57.1
3072,NE,GORDON MUNI,-26.0
3073,NE,BRAVO (PINE BLUFFS)          ,-23.8
3074,NE,DELTA (KIMBALL)              ,-22.5
3075,NE,ECHO (PINE BLUFFS)           ,-22.2
3076,NE,KIMBALL MUNI R E ARR,-21.5
3077,NE,KMBAL MUNI/R E ARRAJ FD AP,-21.5
3078,NE,CHARLIE (GERING)             ,-21.1
3079,NE,ALLIANCE MUNI,-20.9
3080,NE,ALLIANCE MUNICIPAL AIRPORT,-20.9
3081,NE,HOTEL (GURLEY)               ,-20.2
3082,NE,NORTH PLATTE RGNL AP LEE BIRD,-20.0
3083,NE,MILLER FIELD AIRPORT,-18.9
3084,NE,INDIA (SIDNEY)               ,-18.9
3085,NE,SIDNEY MUNI (AMOS)           ,-18.9
3086,NE,SIDNEY MUNICIPAL AIRPORT,-18.9
3087,NE,AINSWORTH MUNICIPAL,-18.8
3088,NE,AINSWORTH MUNICIPAL ARPT,-18.8
3089,NE,THE ONEILL MUNI J BA,-18.8
3090,NE,THE O'NEILL MUNI-JOHN L BAKER,-18.8
3091,NE,ALBION MUNI,-18.4
3092,NE,ALBION MUNICIPAL AIRPORT,-18.4
3093,NE,KARL STEFAN MEMORIAL AIRPORT,-18.4
3094,NE,WESTERN NE REGIONAL/HEILIG FI,-18.0
3095,NE,BROKEN BOW MUNI,-17.0
3096,NE,BROKEN BOW MUNICIPAL ARPT,-17.0
3097,NE,COLUMBUS MUNI,-17.0
3098,NE,COLUMBUS MUNICIPAL AIRPORT,-17.0
3099,NE,SEARLE FLD,-17.0
3100,NE,SEARLE FIELD AIRPORT,-17.0
3101,NE,CHADRON MUNI,-17.0
3102,NE,CHADRON MUNICIPAL AIRPORT,-17.0
3103,NE,EVELYN SHARP FLD,-17.0
3104,NE,EVELYN SHARP FIELD AIRPORT,-17.0
3105,NE,WAYNE MUNI,-16.6
3106,NE,WAYNE MUNICIPAL AIRPORT,-16.6
3107,NE,YORK MUNI,-16.6
3108,NE,YORK MUNICIPAL AIRPORT,-16.6
3109,NE,AURORA MUNI AL POTT,-16.6
3110,NE,ARRA MUNI-AL POTTER FLD AP,-16.6
3111,NE,BLAIR MUNI AIRPORT,-16.1
3112,NE,BLAIR MUNICIPAL AIRPORT,-16.1
3113,NE,KEARNEY MUNI,-16.1
3114,NE,KEARNEY MUNICIPAL AIRPORT,-16.1
3115,NE,IMPERIAL MUNI,-16.1
3116,NE,IMPERIAL MUNICIPAL AIRPORT,-16.1
3117,NE,BREWSTER FLD,-15.7
3118,NE,BREWSTER FIELD AIRPORT,-15.7
3119,NE,WAHOO MUNICIPAL AIRPORT,-15.0
3120,NE,CENTRAL NEBRASKA REGIONAL AIR,-15.0
3121,NE,HASTINGS MUNI,-15.0
3122,NE,HASTINGS MUNICIPAL AIRPORT,-15.0
3123,NE,TEKAMAH MUNI,-15.0
3124,NE,TEKAMAH MUNICIPAL AIRPORT,-15.0
3125,NE,JIM KELLY FLD,-15.0
3126,NE,JIM KELLY FIELD AIRPORT,-15.0
3127,NE,MCCOOK RGNL,-15.0
3128,NE,MC COOK MUNICIPAL AIRPORT,-15.0
3129,NE,FREMONT MUNI,-14.4
3130,NE,FREMONT MUNICIPAL AIRPORT,-14.4
3131,NE,EPPLEY AIRFIELD AIRPORT,-14.1
3132,NE,PLATTSMOUTH MUNI,-13.9
3133,NE,PLATTSMOUTH MUNICIPAL AIRPORT,-13.9
3134,NE,MILLARD,-13.5
3135,NE,MILLARD AIRPORT,-13.5
3136,NE,HEBRON MUNI,-13.4
3137,NE,HEBRON MUNICIPAL AIRPORT,-13.4
3138,NE,LINCOLN MUNICIPAL AIRPORT,-13.0
3139,NE,BEATRICE MUNI,-13.0
3140,NE,BEATRICE MUNICIPAL AIRPORT,-13.0
3141,NE,NEBRASKA CITY MUNI,-13.0
3142,NE,NEBRASKA CITY MUNI AIRPORT,-13.0
3143,NE,OFFUTT AFB,-12.6
3144,NE,OFFUTT AFB AIRPORT,-12.6
3145,NE,KILO (DIX)                   ,-11.7
3146,NE,THOMAS COUNTY,-10.8
3147,NE,THOMAS COUNTY AIRPORT,-10.8
3148,NE,FALLS CITY/BRENNER,-9.9
3149,NE,BRENNER FIELD AIRPORT,-9.9
3150,NE,GOLF (SIDNEY)                ,-5.6
3151,NE,FOXTROT (DIX)                ,28.0
3152,NH,MANCHESTER MUNICIPAL AP,-57.1
3153,NH,LEBANON MUNICIPAL,-57.1
3154,NH,PORTSMOUTH,-57.1
3155,NH,LEBANON AWO,-57.1
3156,NH,CONCORD MUNICIPAL ARPT,-57.1
3157,NH,BERLIN MUNICIPAL AP,-57.1
3158,NH,DURHAM 2 N                   ,-57.1
3159,NH,DURHAM 2 SSW                 ,-57.1
3160,NH,BERLIN MUNICIPAL,-29.9
3161,NH,BERLIN MUNICIPAL AIRPORT,-29.9
3162,NH,MOUNT WASHINGTON,-29.2
3163,NH,MT. WASHINGTON OBSERVATORY,-29.2
3164,NH,MT WASHINGTON RGNL,-27.9
3165,NH,MT WASHINGTON RGNL AIRPORT,-27.9
3166,NH,PLYMOUTH MUNICIPAL AIRPORT,-22.0
3167,NH,LEBANON MUNI,-20.9
3168,NH,LEBANON MUNICIPAL AIRPORT,-20.9
3169,NH,LACONIA MUNI,-15.0
3170,NH,LACONIA MUNICIPAL AIRPORT,-15.0
3171,NH,JAFFREY ARPT SILVER,-15.0
3172,NH,JAFFREY MINI-SLVR RNCH APT,-15.0
3173,NH,DILLANT HOPKINS,-13.0
3174,NH,DILLANT-HOPKINS AIRPORT,-13.0
3175,NH,CONCORD MUNICIPAL AIRPORT,-9.9
3176,NH,SKYHAVEN,-7.1
3177,NH,SKYHAVEN AIRPORT,-7.1
3178,NH,BOIRE FLD,-5.1
3179,NH,BOIRE FIELD AIRPORT,-5.1
3180,NH,GREAT BAY RESERVE,-4.7
3181,NH,MANCHESTER,-2.9
3182,NH,MANCHESTER AIRPORT,-2.9
3183,NH,PEASE INTL TRADEPOR,-1.5
3184,NH,PEASE INTERNATIONAL TRADEPORT,-1.5
3185,NH,ISLE OF SHOALS  NH,3.7
3186,NJ,BELMAR ASC,-57.1
3187,NJ,BELMAR MONMOUTH AAF,-57.1
3188,NJ,MILLVILLE MUNICIPAL AP,-57.1
3189,NJ,ATLANTIC CITY NAS,-57.1
3190,NJ,CAPE MAY NAS,-57.1
3191,NJ,WILDWOOD NAS,-57.1
3192,NJ,TRENTON MERCER COUNTY AP,-57.1
3193,NJ,ATLANTIC CITY INTL A,-57.1
3194,NJ,TETERBORO AIRPORT,-57.1
3195,NJ,LINDEN AIRPORT,-57.1
3196,NJ,NEWARK INTERNATIONAL ARPT,-57.1
3197,NJ,LAKEHURST NAS,-57.1
3198,NJ,ATLANTIC CITY MARINA,-57.1
3199,NJ,SUSSEX,-2.9
3200,NJ,SUSSEX AIRPORT,-2.9
3201,NJ,AEROFLEX ANDOVER,-2.0
3202,NJ,AEROFLEX-ANDOVER AIRPORT,-2.0
3203,NJ,MORRISTOWN MUNI,-0.4
3204,NJ,MORRISTOWN MUNICIPAL AIRPORT,-0.4
3205,NJ,SOMERSET,1.0
3206,NJ,SOMERSET AIRPORT,1.0
3207,NJ,ROBERT J MILLER AIRPARK,3.0
3208,NJ,OCEAN COUNTY AIRPORT,3.0
3209,NJ,NAES/MAXFIELD FIELD,3.0
3210,NJ,MILLVILLE MUNICIPAL ARPT,3.9
3211,NJ,TRENTON MERCER,5.0
3212,NJ,TRENTON MERCER AIRPORT,5.0
3213,NJ,MONMOUTH EXECUTIVE,6.1
3214,NJ,MONMOUTH EXECUTIVE AIRPORT,6.1
3215,NJ,ESSEX CO,6.1
3216,NJ,ESSEX COUNTY AIRPORT,6.1
3217,NJ,NEWARK LIBERTY INTERNATIONAL,6.1
3218,NJ,TETERBORO,6.1
3219,NJ,MC GUIRE AFB,6.4
3220,NJ,MCGUIRE AFB AIRPORT,6.4
3221,NJ,LINDEN,6.8
3222,NJ,SOUTH JERSEY RGNL,7.0
3223,NJ,SOUTH JERSEY REGIONAL ARPT,7.0
3224,NJ,ROBBINS REEF,7.5
3225,NJ,JACQUES COUSTEAU RESERVE,7.7
3226,NJ,BURLINGTON DEL RIVER,7.9
3227,NJ,ATLANTIC CITY INTERNATIONAL A,8.1
3228,NJ,CAPE MAY CO,8.1
3229,NJ,CAPE MAY COUNTY AIRPORT,8.1
3230,NJ,SANDY HOOK,8.8
3231,NJ,ATLANTIC CITY,9.3
3232,NJ,SHIP JOHN SHOAL,9.9
3233,NM,DONA ANA COUNTY AIRPORT AT SA,-57.1
3234,NM,DULCE 1 NW                   ,-57.1
3235,NM,RESERVE 1 W                  ,-57.1
3236,NM,CARRIZOZO 1 W                ,-57.1
3237,NM,SANTA FE 20 WNW              ,-57.1
3238,NM,TAOS 27 NW                   ,-57.1
3239,NM,RATON 26 ESE                 ,-57.1
3240,NM,CLAYTON 3 ENE                ,-57.1
3241,NM,MILLS 6 WSW                  ,-57.1
